W;B;E;S;Bewerkingstype;RE_FO_a_WBE [m3 aardgas];RE_FO_b_WBSE [m3 aardgas];FVrvKC_mean_SJV [m3 aardgas];FVrvKC sd_SJV [m3 aardgas];OP_mean [m2];Se (stdv residuals);Sse;t a/2;Count
2;0;0;D;0;6.042320047;774.8315383;1618.514839;632.8694576;139.6290323;660.5510438;506555.4032;1.972869946;186
2;0;0;E;0;6.042320047;824.048124;1705.611429;715.2392301;145.8981481;661.8634316;390913.8796;1.98238337;108
2;0;0;F;0;6.042320047;905.6116806;1799.011859;702.679774;147.8571429;660.7445992;470098.5714;1.974270957;168
2;0;0;G;0;6.042320047;777.6328825;1626.603411;725.6829693;140.504065;660.1118962;858413.4959;1.969693921;246
2;0;1;A;3;7.236192234;507.1027203;1180.647493;640.4995275;93.08;643.6577771;53485.68;2.009575237;0
2;0;1;B;3;7.236192234;507.1027203;1180.647493;640.4995275;93.08;643.6577771;53485.68;2.009575237;0
2;0;1;C;3;7.236192234;507.1027203;1180.647493;640.4995275;93.08;643.6577771;53485.68;2.009575237;0
2;0;1;D;3;7.236192234;507.1027203;1180.647493;640.4995275;93.08;643.6577771;53485.68;2.009575237;0
2;0;1;E;0;7.236192234;507.1027203;1180.647493;640.4995275;93.08;643.6577771;53485.68;2.009575237;50
2;0;1;F;1;7.236192234;575.9308264;1343.917649;644.5938588;106.1313462;641.9144841;154553.6044;1.996419691;0
2;0;1;G;0;7.236192234;644.7589326;1507.187805;648.6881902;119.1826923;640.1711911;255621.5288;1.983264145;104
2;0;2;A;0;3.614589688;632.8990194;945.3028424;456.1522601;86.42857143;499.6843444;94808.28571;1.97002401;238
2;0;2;B;0;3.614589688;645.3879046;954.5558092;405.5525844;85.53333333;499.7457954;76578;1.970610961;225
2;0;2;C;0;3.614589688;667.8114384;996.3187988;390.7754677;90.88372093;499.1580932;252334.6047;1.965002676;473
2;0;2;D;0;3.614589688;777.755347;1119.955599;447.0784959;94.67194929;499.0252527;376939.0935;1.963736616;631
2;0;2;E;0;3.614589688;916.8453659;1240.793677;444.459857;89.62242991;499.0965815;298499.7308;1.964416355;535
2;0;2;F;0;3.614589688;920.5845192;1256.272635;492.0580192;92.87032419;499.2535011;239671.2569;1.965912343;401
2;0;2;G;0;3.614589688;991.6953532;1307.331223;497.6221594;87.32273839;499.2412342;210905.3985;1.965795368;409
2;1;0;A;3;6.348022657;647.6646397;1572.52271;627.5205495;145.6923077;621.4055444;202140.6154;1.991254395;0
2;1;0;B;3;6.348022657;647.6646397;1572.52271;627.5205495;145.6923077;621.4055444;202140.6154;1.991254395;0
2;1;0;C;0;6.348022657;647.6646397;1572.52271;627.5205495;145.6923077;621.4055444;202140.6154;1.991254395;78
2;1;0;D;0;6.348022657;866.4306876;1794.842801;671.6298395;146.2521739;620.082909;260235.687;1.980992298;115
2;1;0;E;0;6.348022657;790.8931564;1777.392366;744.7915932;155.4025974;621.4593434;241968.5195;1.99167261;77
2;1;0;F;0;6.348022657;724.413841;1617.318647;630.5386878;140.6587302;619.8416018;294548.3254;1.979124109;126
2;1;0;G;0;6.348022657;733.6480877;1644.120451;613.8496631;143.4261364;619.1287302;489177.0398;1.973612462;176
2;1;1;A;3;5.577967953;985.5782686;1644.636636;737.1808746;118.1538462;773.9786681;77776.76923;2.00758377;0
2;1;1;B;3;5.577967953;985.5782686;1644.636636;737.1808746;118.1538462;773.9786681;77776.76923;2.00758377;0
2;1;1;C;3;5.577967953;985.5782686;1644.636636;737.1808746;118.1538462;773.9786681;77776.76923;2.00758377;0
2;1;1;D;3;5.577967953;985.5782686;1644.636636;737.1808746;118.1538462;773.9786681;77776.76923;2.00758377;0
2;1;1;E;3;5.577967953;985.5782686;1644.636636;737.1808746;118.1538462;773.9786681;77776.76923;2.00758377;0
2;1;1;F;3;5.577967953;985.5782686;1644.636636;737.1808746;118.1538462;773.9786681;77776.76923;2.00758377;0
2;1;1;G;0;5.577967953;985.5782686;1644.636636;737.1808746;118.1538462;773.9786681;77776.76923;2.00758377;52
2;1;2;A;0;2.457608273;661.4285398;886.834588;358.6973728;91.71764706;526.9181357;33203.22353;1.988609667;85
2;1;2;B;0;2.457608273;873.6773735;1087.190395;505.1484452;86.87837838;527.3970929;26647.90541;1.992997126;74
2;1;2;C;0;2.457608273;861.6702694;1063.328953;431.1614665;82.05485232;524.8855538;74546.28692;1.970066853;237
2;1;2;D;0;2.457608273;909.404029;1120.895322;441.9396165;86.0557377;524.6359265;105268.0525;1.967798141;305
2;1;2;E;0;2.457608273;997.8234976;1207.383365;511.9060512;85.26984127;524.8188269;77637.65079;1.969460227;252
2;1;2;F;0;2.457608273;1128.009923;1351.702092;481.54938;91.02027027;525.5630075;84858.93919;1.976233309;148
2;1;2;G;0;2.457608273;1062.466269;1277.573215;534.006443;87.52694611;525.357119;77621.62874;1.974357764;167
2;2;0;A;3;7.071197628;520.5368989;1397.700136;648.499887;124.0473373;581.7082689;314761.6213;1.974185191;0
2;2;0;B;3;7.071197628;520.5368989;1397.700136;648.499887;124.0473373;581.7082689;314761.6213;1.974185191;0
2;2;0;C;0;7.071197628;520.5368989;1397.700136;648.499887;124.0473373;581.7082689;314761.6213;1.974185191;169
2;2;0;D;0;7.071197628;499.7000124;1325.720654;564.2978358;116.8148148;582.1506821;158394.3704;1.977825758;135
2;2;0;E;0;7.071197628;635.320252;1518.251607;609.5445493;124.8630573;580.9031129;606367.1115;1.967572019;314
2;2;0;F;0;7.071197628;539.9200422;1426.657529;579.2229432;125.4013158;581.9044469;245556.5197;1.975798924;152
2;2;0;G;0;7.071197628;512.8595191;1361.6197;597.235124;120.0306122;582.9872846;142874.9082;1.984723186;98
2;2;1;A;3;3.569502848;1013.709577;1359.417333;552.3761391;96.8503937;595.7152014;91908.15748;1.978970602;0
2;2;1;B;3;3.569502848;1013.709577;1359.417333;552.3761391;96.8503937;595.7152014;91908.15748;1.978970602;0
2;2;1;C;3;3.569502848;1013.709577;1359.417333;552.3761391;96.8503937;595.7152014;91908.15748;1.978970602;0
2;2;1;D;3;3.569502848;1013.709577;1359.417333;552.3761391;96.8503937;595.7152014;91908.15748;1.978970602;0
2;2;1;E;0;3.569502848;1013.709577;1359.417333;552.3761391;96.8503937;595.7152014;91908.15748;1.978970602;127
2;2;1;F;0;3.569502848;1143.675207;1510.123473;524.4251909;102.6608696;595.9661873;78193.77391;1.980992298;115
2;2;1;G;0;3.569502848;1113.930879;1463.320308;572.633203;97.88181818;596.0871883;48757.46364;1.98196749;110
2;2;2;A;0;3.576664278;579.7946204;916.1473688;405.4055514;94.04090577;510.1943421;394749.7093;1.96169961;1369
2;2;2;B;0;3.576664278;682.9812482;1034.732665;432.4404845;98.34622144;510.2322594;448441.5888;1.9620526;1138
2;2;2;C;0;3.576664278;693.7012484;1031.78399;418.0762007;94.52459475;510.0791384;1169194.336;1.960627407;3578
2;2;2;D;0;3.576664278;788.6616965;1126.474069;430.5957072;94.44900222;510.0785452;1217162.616;1.960621887;3608
2;2;2;E;0;3.576664278;911.1391835;1247.763088;476.0094267;94.11671835;510.0797618;1321335.679;1.960633208;3547
2;2;2;F;0;3.576664278;1007.987211;1339.362834;527.9215494;92.64935065;510.1459534;718144.7792;1.961249204;1848
2;2;2;G;0;3.576664278;997.5878573;1326.946669;537.2415618;92.08547009;510.2261121;418777.453;1.961995368;1170
2;3;0;A;3;5.272369995;591.5295461;1333.395941;622.9264552;140.7083333;618.1936098;192444.7917;1.980099876;0
2;3;0;B;3;5.272369995;591.5295461;1333.395941;622.9264552;140.7083333;618.1936098;192444.7917;1.980099876;0
2;3;0;C;0;5.272369995;591.5295461;1333.395941;622.9264552;140.7083333;618.1936098;192444.7917;1.980099876;120
2;3;0;D;0;5.272369995;680.9219991;1414.080733;586.7237211;139.0567686;616.9451144;365190.262;1.970423195;229
2;3;0;E;0;5.272369995;904.6980132;1653.541929;586.1837839;142.031746;620.6159912;122997.9365;1.998971517;63
2;3;0;F;2;5.272369995;904.6980132;1653.541929;586.1837839;142.031746;620.6159912;122997.9365;1.998971517;0
2;3;0;G;2;5.272369995;904.6980132;1653.541929;586.1837839;142.031746;620.6159912;122997.9365;1.998971517;0
2;3;1;A;3;5.945636728;533.8674873;1265.180805;410.1351801;123;456.5175934;89280;2.006646805;0
2;3;1;B;3;5.945636728;533.8674873;1265.180805;410.1351801;123;456.5175934;89280;2.006646805;0
2;3;1;C;0;5.945636728;533.8674873;1265.180805;410.1351801;123;456.5175934;89280;2.006646805;53
2;3;1;D;0;5.945636728;712.9268857;1417.77253;476.875516;118.5483871;454.5840075;83815.03226;1.986086317;93
2;3;1;E;2;5.945636728;712.9268857;1417.77253;476.875516;118.5483871;454.5840075;83815.03226;1.986086317;0
2;3;1;F;2;5.945636728;712.9268857;1417.77253;476.875516;118.5483871;454.5840075;83815.03226;1.986086317;0
2;3;1;G;2;5.945636728;712.9268857;1417.77253;476.875516;118.5483871;454.5840075;83815.03226;1.986086317;0
2;3;2;A;0;4.20183207;560.2987585;992.9858454;431.1039074;102.9758162;476.1314354;308517.5163;1.962840125;827
2;3;2;B;0;4.20183207;584.2862155;1014.321627;377.7246971;102.3447402;476.1453516;322608.2307;1.962979032;789
2;3;2;C;0;4.20183207;651.8452668;1072.062915;399.0223745;100.0081967;475.9515626;852513.8525;1.961045332;2196
2;3;2;D;0;4.20183207;786.565546;1206.97066;462.2536723;100.0528121;476.0065126;528648.9335;1.961593504;1458
2;3;2;E;0;4.20183207;853.0300152;1282.217148;496.1387008;102.1428571;476.2489694;236252;1.964013537;588
2;3;2;F;0;4.20183207;935.7927915;1352.538136;471.1219246;99.18181818;476.9911277;73717.09091;1.971434659;209
2;3;2;G;0;4.20183207;966.3321898;1387.952866;585.9078851;100.3421053;477.962712;44569.65789;1.981180359;114
2;4;0;A;3;8.367774946;153.0523303;1344.623483;632.5624964;142.4;592.619559;144546.8;1.994945415;0
2;4;0;B;0;8.367774946;153.0523303;1344.623483;632.5624964;142.4;592.619559;144546.8;1.994945415;70
2;4;0;C;0;8.367774946;234.1458373;1425.935279;644.892815;142.426087;589.1665113;577462.3652;1.966884036;345
2;4;0;D;2;8.367774946;234.1458373;1425.935279;644.892815;142.426087;589.1665113;577462.3652;1.966884036;0
2;4;0;E;2;8.367774946;234.1458373;1425.935279;644.892815;142.426087;589.1665113;577462.3652;1.966884036;0
2;4;0;F;2;8.367774946;234.1458373;1425.935279;644.892815;142.426087;589.1665113;577462.3652;1.966884036;0
2;4;0;G;2;8.367774946;234.1458373;1425.935279;644.892815;142.426087;589.1665113;577462.3652;1.966884036;0
2;4;1;A;3;5.212635664;431.9636657;1044.986168;470.8692983;117.6031746;557.2877631;65425.07937;1.998971517;0
2;4;1;B;0;5.212635664;431.9636657;1044.986168;470.8692983;117.6031746;557.2877631;65425.07937;1.998971517;63
2;4;1;C;0;5.212635664;712.7488439;1386.101541;526.3466357;129.1770115;553.4131777;368905.3701;1.965445064;435
2;4;1;D;2;5.212635664;712.7488439;1386.101541;526.3466357;129.1770115;553.4131777;368905.3701;1.965445064;0
2;4;1;E;2;5.212635664;712.7488439;1386.101541;526.3466357;129.1770115;553.4131777;368905.3701;1.965445064;0
2;4;1;F;2;5.212635664;712.7488439;1386.101541;526.3466357;129.1770115;553.4131777;368905.3701;1.965445064;0
2;4;1;G;2;5.212635664;712.7488439;1386.101541;526.3466357;129.1770115;553.4131777;368905.3701;1.965445064;0
2;4;2;A;0;4.35486825;489.4924192;897.6306716;358.107974;93.72;454.9677661;49241.28;1.97369144;175
2;4;2;B;0;4.35486825;593.2420814;1011.340809;390.1479687;96.00720461;453.8221315;423737.928;1.961675814;1388
2;4;2;C;0;4.35486825;710.8013215;1141.684355;418.2449268;98.94284031;453.7253705;1058276.911;1.960663396;3394
2;4;2;D;0;4.35486825;835.4286534;1271.073056;500.3136611;100.0361842;454.4089731;119220.602;1.967824098;304
2;4;2;E;0;4.35486825;958.7128922;1366.113973;549.7381298;93.55072464;457.0314757;26111.07246;1.995468931;69
2;4;2;F;2;4.35486825;958.7128922;1366.113973;549.7381298;93.55072464;457.0314757;26111.07246;1.995468931;0
2;4;2;G;2;4.35486825;958.7128922;1366.113973;549.7381298;93.55072464;457.0314757;26111.07246;1.995468931;0
2;5;0;A;3;1.756531308;942.5807015;1212.087711;553.19983;153.4313725;604.2258167;62722.5098;2.008559112;0
2;5;0;B;0;1.756531308;942.5807015;1212.087711;553.19983;153.4313725;604.2258167;62722.5098;2.008559112;51
2;5;0;C;2;1.756531308;942.5807015;1212.087711;553.19983;153.4313725;604.2258167;62722.5098;2.008559112;0
2;5;0;D;2;1.756531308;942.5807015;1212.087711;553.19983;153.4313725;604.2258167;62722.5098;2.008559112;0
2;5;0;E;2;1.756531308;942.5807015;1212.087711;553.19983;153.4313725;604.2258167;62722.5098;2.008559112;0
2;5;0;F;2;1.756531308;942.5807015;1212.087711;553.19983;153.4313725;604.2258167;62722.5098;2.008559112;0
2;5;0;G;2;1.756531308;942.5807015;1212.087711;553.19983;153.4313725;604.2258167;62722.5098;2.008559112;0
2;5;1;A;3;0;1143.493104;1143.493104;392.9041669;136.6326531;367.558433;29268.77551;1.984723186;0
2;5;1;B;0;0;1143.493104;1143.493104;392.9041669;136.6326531;367.558433;29268.77551;1.984723186;98
2;5;1;C;2;0;1143.493104;1143.493104;392.9041669;136.6326531;367.558433;29268.77551;1.984723186;0
2;5;1;D;2;0;1143.493104;1143.493104;392.9041669;136.6326531;367.558433;29268.77551;1.984723186;0
2;5;1;E;2;0;1143.493104;1143.493104;392.9041669;136.6326531;367.558433;29268.77551;1.984723186;0
2;5;1;F;2;0;1143.493104;1143.493104;392.9041669;136.6326531;367.558433;29268.77551;1.984723186;0
2;5;1;G;2;0;1143.493104;1143.493104;392.9041669;136.6326531;367.558433;29268.77551;1.984723186;0
2;5;2;A;0;2.407820119;642.5016564;867.3519252;343.4289068;93.38333333;345.5830785;19046.36667;1.980099876;120
2;5;2;B;0;2.407820119;681.937714;904.5149939;303.3069617;92.43933054;344.8532296;38840.87029;1.96998153;239
2;5;2;C;2;2.407820119;681.937714;904.5149939;303.3069617;92.43933054;344.8532296;38840.87029;1.96998153;0
2;5;2;D;2;2.407820119;681.937714;904.5149939;303.3069617;92.43933054;344.8532296;38840.87029;1.96998153;0
2;5;2;E;2;2.407820119;681.937714;904.5149939;303.3069617;92.43933054;344.8532296;38840.87029;1.96998153;0
2;5;2;F;2;2.407820119;681.937714;904.5149939;303.3069617;92.43933054;344.8532296;38840.87029;1.96998153;0
2;5;2;G;2;2.407820119;681.937714;904.5149939;303.3069617;92.43933054;344.8532296;38840.87029;1.96998153;0
2;6;0;A;5;0.663441732;758.0639582;823.3023952;361.6090026;98.33333333;350.3670145;11129.33333;1.995468931;0
2;6;0;B;5;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;0
2;6;0;C;5;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;0
2;6;0;D;5;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;0
2;6;0;E;5;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;0
2;6;0;F;5;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;0
2;6;0;G;5;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;0
2;6;1;A;3;4.098032512;605.9672557;1156.793523;357.6449661;134.4123711;380.6202418;39081.50515;1.984984312;0
2;6;1;B;0;4.098032512;605.9672557;1156.793523;357.6449661;134.4123711;380.6202418;39081.50515;1.984984312;97
2;6;1;C;2;4.098032512;605.9672557;1156.793523;357.6449661;134.4123711;380.6202418;39081.50515;1.984984312;0
2;6;1;D;2;4.098032512;605.9672557;1156.793523;357.6449661;134.4123711;380.6202418;39081.50515;1.984984312;0
2;6;1;E;2;4.098032512;605.9672557;1156.793523;357.6449661;134.4123711;380.6202418;39081.50515;1.984984312;0
2;6;1;F;2;4.098032512;605.9672557;1156.793523;357.6449661;134.4123711;380.6202418;39081.50515;1.984984312;0
2;6;1;G;2;4.098032512;605.9672557;1156.793523;357.6449661;134.4123711;380.6202418;39081.50515;1.984984312;0
2;6;2;A;0;0.663441732;758.0639582;823.3023952;361.6090026;98.33333333;350.3670145;11129.33333;1.995468931;69
2;6;2;B;0;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;97
2;6;2;C;2;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;0
2;6;2;D;2;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;0
2;6;2;E;2;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;0
2;6;2;F;2;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;0
2;6;2;G;2;0.663441732;756.9846982;822.0840632;303.6703804;98.12371134;349.6068806;24282.51546;1.984984312;0
2;7;0;A;0;3.720458606;505.4730122;1101.905221;373.0810328;160.3114754;381.669112;78965.08197;2.000297822;61
2;7;0;B;2;3.720458606;505.4730122;1101.905221;373.0810328;160.3114754;381.669112;78965.08197;2.000297822;0
2;7;0;C;2;3.720458606;505.4730122;1101.905221;373.0810328;160.3114754;381.669112;78965.08197;2.000297822;0
2;7;0;D;2;3.720458606;505.4730122;1101.905221;373.0810328;160.3114754;381.669112;78965.08197;2.000297822;0
2;7;0;E;2;3.720458606;505.4730122;1101.905221;373.0810328;160.3114754;381.669112;78965.08197;2.000297822;0
2;7;0;F;2;3.720458606;505.4730122;1101.905221;373.0810328;160.3114754;381.669112;78965.08197;2.000297822;0
2;7;0;G;2;3.720458606;505.4730122;1101.905221;373.0810328;160.3114754;381.669112;78965.08197;2.000297822;0
2;7;1;A;0;3.709523824;404.6729828;1061.582833;361.6552787;177.0873786;270.304903;516610.2136;1.983495259;103
2;7;1;B;2;3.709523824;404.6729828;1061.582833;361.6552787;177.0873786;270.304903;516610.2136;1.983495259;0
2;7;1;C;2;3.709523824;404.6729828;1061.582833;361.6552787;177.0873786;270.304903;516610.2136;1.983495259;0
2;7;1;D;2;3.709523824;404.6729828;1061.582833;361.6552787;177.0873786;270.304903;516610.2136;1.983495259;0
2;7;1;E;2;3.709523824;404.6729828;1061.582833;361.6552787;177.0873786;270.304903;516610.2136;1.983495259;0
2;7;1;F;2;3.709523824;404.6729828;1061.582833;361.6552787;177.0873786;270.304903;516610.2136;1.983495259;0
2;7;1;G;2;3.709523824;404.6729828;1061.582833;361.6552787;177.0873786;270.304903;516610.2136;1.983495259;0
2;7;2;A;0;2.64169806;544.3215189;864.9503292;310.1137879;121.3722397;331.8489638;300728.1514;1.963718703;634
2;7;2;B;2;2.64169806;544.3215189;864.9503292;310.1137879;121.3722397;331.8489638;300728.1514;1.963718703;0
2;7;2;C;2;2.64169806;544.3215189;864.9503292;310.1137879;121.3722397;331.8489638;300728.1514;1.963718703;0
2;7;2;D;2;2.64169806;544.3215189;864.9503292;310.1137879;121.3722397;331.8489638;300728.1514;1.963718703;0
2;7;2;E;2;2.64169806;544.3215189;864.9503292;310.1137879;121.3722397;331.8489638;300728.1514;1.963718703;0
2;7;2;F;2;2.64169806;544.3215189;864.9503292;310.1137879;121.3722397;331.8489638;300728.1514;1.963718703;0
2;7;2;G;2;2.64169806;544.3215189;864.9503292;310.1137879;121.3722397;331.8489638;300728.1514;1.963718703;0
2;8;0;A;0;3.477298961;482.8626334;1042.257763;442.7080978;160.8705882;452.7696259;173145.5765;1.988609667;85
2;8;0;B;2;3.477298961;482.8626334;1042.257763;442.7080978;160.8705882;452.7696259;173145.5765;1.988609667;0
2;8;0;C;2;3.477298961;482.8626334;1042.257763;442.7080978;160.8705882;452.7696259;173145.5765;1.988609667;0
2;8;0;D;2;3.477298961;482.8626334;1042.257763;442.7080978;160.8705882;452.7696259;173145.5765;1.988609667;0
2;8;0;E;2;3.477298961;482.8626334;1042.257763;442.7080978;160.8705882;452.7696259;173145.5765;1.988609667;0
2;8;0;F;2;3.477298961;482.8626334;1042.257763;442.7080978;160.8705882;452.7696259;173145.5765;1.988609667;0
2;8;0;G;2;3.477298961;482.8626334;1042.257763;442.7080978;160.8705882;452.7696259;173145.5765;1.988609667;0
2;8;1;A;0;2.480804516;628.6645946;1032.63832;384.3598006;162.8398058;397.69614;493391.7136;1.971603499;206
2;8;1;B;2;2.480804516;628.6645946;1032.63832;384.3598006;162.8398058;397.69614;493391.7136;1.971603499;0
2;8;1;C;2;2.480804516;628.6645946;1032.63832;384.3598006;162.8398058;397.69614;493391.7136;1.971603499;0
2;8;1;D;2;2.480804516;628.6645946;1032.63832;384.3598006;162.8398058;397.69614;493391.7136;1.971603499;0
2;8;1;E;2;2.480804516;628.6645946;1032.63832;384.3598006;162.8398058;397.69614;493391.7136;1.971603499;0
2;8;1;F;2;2.480804516;628.6645946;1032.63832;384.3598006;162.8398058;397.69614;493391.7136;1.971603499;0
2;8;1;G;2;2.480804516;628.6645946;1032.63832;384.3598006;162.8398058;397.69614;493391.7136;1.971603499;0
2;8;2;A;0;1.607361916;642.1219904;849.3224095;329.7657131;128.9071348;355.7606111;675590.3851;1.962657266;883
2;8;2;B;2;1.607361916;642.1219904;849.3224095;329.7657131;128.9071348;355.7606111;675590.3851;1.962657266;0
2;8;2;C;2;1.607361916;642.1219904;849.3224095;329.7657131;128.9071348;355.7606111;675590.3851;1.962657266;0
2;8;2;D;2;1.607361916;642.1219904;849.3224095;329.7657131;128.9071348;355.7606111;675590.3851;1.962657266;0
2;8;2;E;2;1.607361916;642.1219904;849.3224095;329.7657131;128.9071348;355.7606111;675590.3851;1.962657266;0
2;8;2;F;2;1.607361916;642.1219904;849.3224095;329.7657131;128.9071348;355.7606111;675590.3851;1.962657266;0
2;8;2;G;2;1.607361916;642.1219904;849.3224095;329.7657131;128.9071348;355.7606111;675590.3851;1.962657266;0
2;9;0;A;0;4.391322821;182.9905566;865.4997079;336.1329847;155.4222222;339.444172;77401.95556;1.9869787;90
2;9;0;B;2;4.391322821;182.9905566;865.4997079;336.1329847;155.4222222;339.444172;77401.95556;1.9869787;0
2;9;0;C;2;4.391322821;182.9905566;865.4997079;336.1329847;155.4222222;339.444172;77401.95556;1.9869787;0
2;9;0;D;2;4.391322821;182.9905566;865.4997079;336.1329847;155.4222222;339.444172;77401.95556;1.9869787;0
2;9;0;E;2;4.391322821;182.9905566;865.4997079;336.1329847;155.4222222;339.444172;77401.95556;1.9869787;0
2;9;0;F;2;4.391322821;182.9905566;865.4997079;336.1329847;155.4222222;339.444172;77401.95556;1.9869787;0
2;9;0;G;2;4.391322821;182.9905566;865.4997079;336.1329847;155.4222222;339.444172;77401.95556;1.9869787;0
2;9;1;A;0;3.695219254;299.8571813;823.083303;356.3495994;141.5954198;347.0335256;248101.5573;1.978380405;131
2;9;1;B;2;3.695219254;299.8571813;823.083303;356.3495994;141.5954198;347.0335256;248101.5573;1.978380405;0
2;9;1;C;2;3.695219254;299.8571813;823.083303;356.3495994;141.5954198;347.0335256;248101.5573;1.978380405;0
2;9;1;D;2;3.695219254;299.8571813;823.083303;356.3495994;141.5954198;347.0335256;248101.5573;1.978380405;0
2;9;1;E;2;3.695219254;299.8571813;823.083303;356.3495994;141.5954198;347.0335256;248101.5573;1.978380405;0
2;9;1;F;2;3.695219254;299.8571813;823.083303;356.3495994;141.5954198;347.0335256;248101.5573;1.978380405;0
2;9;1;G;2;3.695219254;299.8571813;823.083303;356.3495994;141.5954198;347.0335256;248101.5573;1.978380405;0
2;9;2;A;0;0;772.9361;772.9361;355.5559399;114.4745763;385.886633;160254.2712;1.966707009;354
2;9;2;B;2;0;772.9361;772.9361;355.5559399;114.4745763;385.886633;160254.2712;1.966707009;0
2;9;2;C;2;0;772.9361;772.9361;355.5559399;114.4745763;385.886633;160254.2712;1.966707009;0
2;9;2;D;2;0;772.9361;772.9361;355.5559399;114.4745763;385.886633;160254.2712;1.966707009;0
2;9;2;E;2;0;772.9361;772.9361;355.5559399;114.4745763;385.886633;160254.2712;1.966707009;0
2;9;2;F;2;0;772.9361;772.9361;355.5559399;114.4745763;385.886633;160254.2712;1.966707009;0
2;9;2;G;2;0;772.9361;772.9361;355.5559399;114.4745763;385.886633;160254.2712;1.966707009;0
2;10;0;A;0;4.513134708;215.2060966;910.3951734;360.5446645;154.036855;360.2716145;1225897.342;1.961910367;1221
2;10;0;B;2;4.513134708;215.2060966;910.3951734;360.5446645;154.036855;360.2716145;1225897.342;1.961910367;0
2;10;0;C;2;4.513134708;215.2060966;910.3951734;360.5446645;154.036855;360.2716145;1225897.342;1.961910367;0
2;10;0;D;2;4.513134708;215.2060966;910.3951734;360.5446645;154.036855;360.2716145;1225897.342;1.961910367;0
2;10;0;E;2;4.513134708;215.2060966;910.3951734;360.5446645;154.036855;360.2716145;1225897.342;1.961910367;0
2;10;0;F;2;4.513134708;215.2060966;910.3951734;360.5446645;154.036855;360.2716145;1225897.342;1.961910367;0
2;10;0;G;2;4.513134708;215.2060966;910.3951734;360.5446645;154.036855;360.2716145;1225897.342;1.961910367;0
2;10;1;A;0;5.330773434;31.2735361;756.2115481;348.7655313;135.9911504;336.2076785;106526.9912;1.981371815;113
2;10;1;B;2;5.330773434;31.2735361;756.2115481;348.7655313;135.9911504;336.2076785;106526.9912;1.981371815;0
2;10;1;C;2;5.330773434;31.2735361;756.2115481;348.7655313;135.9911504;336.2076785;106526.9912;1.981371815;0
2;10;1;D;2;5.330773434;31.2735361;756.2115481;348.7655313;135.9911504;336.2076785;106526.9912;1.981371815;0
2;10;1;E;2;5.330773434;31.2735361;756.2115481;348.7655313;135.9911504;336.2076785;106526.9912;1.981371815;0
2;10;1;F;2;5.330773434;31.2735361;756.2115481;348.7655313;135.9911504;336.2076785;106526.9912;1.981371815;0
2;10;1;G;2;5.330773434;31.2735361;756.2115481;348.7655313;135.9911504;336.2076785;106526.9912;1.981371815;0
2;10;2;A;0;2.085040291;389.9939573;611.4479305;248.8346498;106.2108844;269.7426468;29926.46259;1.976345655;147
2;10;2;B;2;2.085040291;389.9939573;611.4479305;248.8346498;106.2108844;269.7426468;29926.46259;1.976345655;0
2;10;2;C;2;2.085040291;389.9939573;611.4479305;248.8346498;106.2108844;269.7426468;29926.46259;1.976345655;0
2;10;2;D;2;2.085040291;389.9939573;611.4479305;248.8346498;106.2108844;269.7426468;29926.46259;1.976345655;0
2;10;2;E;2;2.085040291;389.9939573;611.4479305;248.8346498;106.2108844;269.7426468;29926.46259;1.976345655;0
2;10;2;F;2;2.085040291;389.9939573;611.4479305;248.8346498;106.2108844;269.7426468;29926.46259;1.976345655;0
2;10;2;G;2;2.085040291;389.9939573;611.4479305;248.8346498;106.2108844;269.7426468;29926.46259;1.976345655;0
3;0;0;A;3;6.904326865;535.1474289;1342.475154;652.5511819;116.9306931;586.1937334;253540.5149;1.983971519;0
3;0;0;B;3;6.904326865;535.1474289;1342.475154;652.5511819;116.9306931;586.1937334;253540.5149;1.983971519;0
3;0;0;C;0;6.904326865;535.1474289;1342.475154;652.5511819;116.9306931;586.1937334;253540.5149;1.983971519;101
3;0;0;D;0;6.904326865;583.9204784;1424.875336;587.1468687;121.8011364;584.9290205;499070.0398;1.973612462;176
3;0;0;E;0;6.904326865;661.2982515;1519.796789;695.9619808;124.3421053;585.8534329;353097.6579;1.981180359;114
3;0;0;F;0;6.904326865;598.3743221;1480.906987;703.8148862;127.8231293;585.2631702;506943.4014;1.976345655;147
