"type_str"	"bouwjaar_str"	"eigendom_str"	"Vrv_N_asl"	"Vrv_N_opp"	"Vrv_G_asl"	"Vrv_G_opp"	"Vrv_F_asl"	"Vrv_F_opp"	"Vrv_E_asl"	"Vrv_E_opp"	"Vrv_D_asl"	"Vrv_D_opp"	"Vrv_C_asl"	"Vrv_C_opp"	"Vrv_B_asl"	"Vrv_B_opp"	"Vrv_A_asl"	"Vrv_A_opp"	"Vvt_asl"	"Vvt_opp"	"Vtw_asl"	"Vtw_opp"	"Vea_asl"	"Vea_opp"	"Vkd_asl"	"Vkd_opp"
"rijwoning hoek"	"1992 - 1995"	"koop"	10.84944345	0.220317036	16.81543872	0.153098334	16.81543872	0.153098334	16.81543872	0.153098334	16.81543872	0.153098334	16.81543872	0.153098334	16.81543872	0.153098334	16.81543872	0.153098334	0	0	5.733333333	0	11.485584	0	0	0.01296
"rijwoning hoek"	"1992 - 1995"	"parthuur"	26.20153518	0.127270472	11.92548323	0.218992749	11.92548323	0.218992749	11.92548323	0.218992749	11.92548323	0.218992749	11.92548323	0.218992749	9.611862661	0.218992749	9.611862661	0.218992749	0	0	5.733333333	0	11.485584	0	0	0.01296
"rijwoning hoek"	"1992 - 1995"	"wooncorp"	15.78172496	0.147002642	16.75793722	0.135937354	16.75793722	0.135937354	16.75793722	0.135937354	16.75793722	0.135937354	16.75793722	0.135937354	16.18366674	0.135937354	15.54343412	0.135937354	0	0	5.733333333	0	11.485584	0	0	0.01296
"rijwoning hoek"	"1996 - 1999"	"koop"	9.51052269	0.209190573	4.886238939	0.24368735	4.886238939	0.24368735	4.886238939	0.24368735	4.886238939	0.24368735	4.886238939	0.24368735	4.886238939	0.24368735	4.886238939	0.24368735	0	0.0081	7.1	0	9.98	0	0	0.01296
"rijwoning hoek"	"1996 - 1999"	"parthuur"	21.11565741	0.151815554	23.98692588	0.09294782	23.98692588	0.09294782	23.98692588	0.09294782	23.98692588	0.09294782	23.98692588	0.09294782	23.98692588	0.09294782	18.82618616	0.09294782	0	0.0081	7.1	0	9.98	0	0	0.01296
"rijwoning hoek"	"1996 - 1999"	"wooncorp"	5.736504997	0.220813149	17.63311465	0.146476753	17.63311465	0.146476753	17.63311465	0.146476753	17.63311465	0.146476753	17.63311465	0.146476753	14.06691309	0.146476753	13.04205568	0.146476753	0	0.0081	7.1	0	9.98	0	0	0.01296
"rijwoning hoek"	"2000 - 2005"	"koop"	8.870287479	0.18808742	6.100356609	0.207818104	6.100356609	0.207818104	6.100356609	0.207818104	6.100356609	0.207818104	6.100356609	0.207818104	6.100356609	0.207818104	6.100356609	0.207818104	0	0.0081	7.1	0	9.98	0	0	0.01296
"rijwoning hoek"	"2000 - 2005"	"parthuur"	19.12137868	0.128355803	8.857980558	0.186750308	8.857980558	0.186750308	8.857980558	0.186750308	8.857980558	0.186750308	8.857980558	0.186750308	8.857980558	0.186750308	8.857980558	0.186750308	0	0.0081	7.1	0	9.98	0	0	0.01296
"rijwoning hoek"	"2000 - 2005"	"wooncorp"	13.63609904	0.124980308	15.97217928	0.120112985	15.97217928	0.120112985	15.97217928	0.120112985	15.97217928	0.120112985	15.97217928	0.120112985	15.97217928	0.120112985	14.90602324	0.120112985	0	0.0081	7.1	0	9.98	0	0	0.01296
"rijwoning hoek"	"2006 - 2010"	"koop"	10.57594888	0.165408087	10.71283521	0.140597213	10.71283521	0.140597213	10.71283521	0.140597213	10.71283521	0.140597213	10.71283521	0.140597213	10.71283521	0.140597213	10.71283521	0.140597213	0	0.0077	6.4	0	10.13	0	0	0.01296
"rijwoning hoek"	"2006 - 2010"	"parthuur"	20.45793082	0.112379909	23.88455152	0.052086412	23.88455152	0.052086412	23.88455152	0.052086412	23.88455152	0.052086412	23.88455152	0.052086412	23.88455152	0.052086412	23.88455152	0.052086412	0	0.0077	6.4	0	10.13	0	0	0.01296
"rijwoning hoek"	"2006 - 2010"	"wooncorp"	19.76494625	0.08306751	16.07984358	0.109871398	16.07984358	0.109871398	16.07984358	0.109871398	16.07984358	0.109871398	16.07984358	0.109871398	16.07984358	0.109871398	16.07984358	0.109871398	0	0.0077	6.4	0	10.13	0	0	0.01296
"rijwoning hoek"	"2011 - 2014"	"koop"	4.253497147	0.190571974	1.232781441	0.214052486	1.232781441	0.214052486	1.232781441	0.214052486	1.232781441	0.214052486	1.232781441	0.214052486	1.232781441	0.214052486	1.232781441	0.214052486	0	0.0075	7.3	0	9.94	0	0	0.01296
"rijwoning hoek"	"2011 - 2014"	"parthuur"	13.26204039	0.13150889	12.69215406	0.109032584	12.69215406	0.109032584	12.69215406	0.109032584	12.69215406	0.109032584	12.69215406	0.109032584	12.69215406	0.109032584	12.69215406	0.109032584	0	0.0075	7.3	0	9.94	0	0	0.01296
"rijwoning hoek"	"2011 - 2014"	"wooncorp"	18.24982904	0.055190438	11.84489606	0.109212639	11.84489606	0.109212639	11.84489606	0.109212639	11.84489606	0.109212639	11.84489606	0.109212639	11.84489606	0.109212639	11.84489606	0.109212639	0	0.0075	7.3	0	9.94	0	0	0.01296
"rijwoning hoek"	"2015 - 2020"	"koop"	5.566838862	0.167091898	3.832909979	0.170097246	3.832909979	0.170097246	3.832909979	0.170097246	3.832909979	0.170097246	3.832909979	0.170097246	3.832909979	0.170097246	3.832909979	0.170097246	0	0.0037	7.3	0	9.94	0	0	0.01296
"rijwoning hoek"	"2015 - 2020"	"parthuur"	2.465275604	0.193401886	2.389761252	0.17494875	2.389761252	0.17494875	2.389761252	0.17494875	2.389761252	0.17494875	2.389761252	0.17494875	2.389761252	0.17494875	2.389761252	0.17494875	0	0.0037	7.3	0	9.94	0	0	0.01296
"rijwoning hoek"	"2015 - 2020"	"wooncorp"	18.65630845	0	10.33269039	0.098772735	10.33269039	0.098772735	10.33269039	0.098772735	10.33269039	0.098772735	10.33269039	0.098772735	10.33269039	0.098772735	10.33269039	0.098772735	0	0.0037	7.3	0	9.94	0	0	0.01296
"rijwoning tussen"	"voor 1930"	"koop"	19.53516831	0.213017862	14.88893151	0.226722312	16.72268718	0.226722312	16.84640981	0.226722312	15.25787819	0.226722312	11.88956649	0.226722312	9.600695044	0.226722312	6.586502752	0.226722312	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"voor 1930"	"parthuur"	20.70776061	0.214860909	20.58209521	0.20811673	21.12446384	0.20811673	18.93980961	0.20811673	13.03407261	0.20811673	13.89674684	0.20811673	13.19034539	0.20811673	9.279659778	0.20811673	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"voor 1930"	"wooncorp"	18.35215147	0.199517365	25.59552282	0.138377411	23.64151238	0.138377411	21.72329065	0.138377411	19.9951194	0.138377411	18.11814935	0.138377411	18.30550289	0.138377411	15.73147733	0.138377411	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1930 - 1945"	"koop"	17.67103267	0.228399181	13.2598386	0.250381362	14.8082091	0.250381362	14.58349769	0.250381362	12.61443086	0.250381362	8.714718631	0.250381362	8.714718631	0.250381362	8.714718631	0.250381362	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1930 - 1945"	"parthuur"	24.20175157	0.21143406	18.65445256	0.229759462	18.74633802	0.229759462	20.7113609	0.229759462	13.24448192	0.229759462	9.957558828	0.229759462	9.957558828	0.229759462	9.957558828	0.229759462	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1930 - 1945"	"wooncorp"	11.93647784	0.298470809	25.90570176	0.140240023	24.78897572	0.140240023	22.38374705	0.140240023	18.90006263	0.140240023	17.66000256	0.140240023	14.36544446	0.140240023	15.21434001	0.140240023	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1946 - 1964"	"koop"	17.820444	0.217884811	13.10787865	0.268646966	12.29796619	0.268646966	11.04900621	0.268646966	9.709026068	0.268646966	7.169849912	0.268646966	3.549631342	0.268646966	1.897934504	0.268646966	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1946 - 1964"	"parthuur"	25.11261526	0.202137015	16.74706161	0.221772695	21.08161965	0.221772695	17.793428	0.221772695	14.64893641	0.221772695	12.02803455	0.221772695	8.573891245	0.221772695	8.573891245	0.221772695	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1946 - 1964"	"wooncorp"	20.84695252	0.13111392	25.23103377	0.135611885	25.74301936	0.135611885	24.56390365	0.135611885	22.0339135	0.135611885	18.30888709	0.135611885	17.0798636	0.135611885	14.82290845	0.135611885	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1965 - 1974"	"koop"	12.77444367	0.23485164	10.71061777	0.268383564	10.71061777	0.268383564	10.71061777	0.268383564	7.742404095	0.268383564	5.994464405	0.268383564	4.709842641	0.268383564	-0.212377639	0.268383564	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1965 - 1974"	"parthuur"	17.56805381	0.236867746	29.86971777	0.154372542	29.86971777	0.154372542	26.78430163	0.154372542	25.23220015	0.154372542	20.15576834	0.154372542	14.15175426	0.154372542	13.56459034	0.154372542	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1965 - 1974"	"wooncorp"	23.49508594	0.097446922	24.19025569	0.144807261	24.80783204	0.144807261	23.82364504	0.144807261	21.54724838	0.144807261	18.22271257	0.144807261	15.27130656	0.144807261	13.69466947	0.144807261	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1975 - 1991"	"koop"	-0.002722219	0.29378494	6.16926682	0.244010939	6.16926682	0.244010939	6.16926682	0.244010939	6.16926682	0.244010939	5.430394675	0.244010939	4.485455747	0.244010939	2.238903427	0.244010939	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1975 - 1991"	"parthuur"	9.306631274	0.245230575	8.74223102	0.242737269	8.74223102	0.242737269	8.74223102	0.242737269	7.875652733	0.242737269	6.348241546	0.242737269	3.572843028	0.242737269	2.055802502	0.242737269	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1975 - 1991"	"wooncorp"	9.401718055	0.204819449	20.09072345	0.179264103	20.09072345	0.179264103	20.09072345	0.179264103	16.43650925	0.179264103	12.85807991	0.179264103	10.85366674	0.179264103	8.478637751	0.179264103	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1992 - 1995"	"koop"	2.857001058	0.245161578	2.56527981	0.246023026	2.56527981	0.246023026	2.56527981	0.246023026	2.56527981	0.246023026	2.56527981	0.246023026	2.56527981	0.246023026	2.293439618	0.246023026	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1992 - 1995"	"parthuur"	18.60769522	0.140859088	10.89543344	0.197867875	10.89543344	0.197867875	10.89543344	0.197867875	10.89543344	0.197867875	10.89543344	0.197867875	9.241718687	0.197867875	6.83587296	0.197867875	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1992 - 1995"	"wooncorp"	10.88116405	0.141435749	14.94098132	0.126015068	14.94098132	0.126015068	14.94098132	0.126015068	14.94098132	0.126015068	14.94098132	0.126015068	12.98465101	0.126015068	12.23394088	0.126015068	0	0	7.7	0	9.86	0	0	0.01296
"rijwoning tussen"	"1996 - 1999"	"koop"	3.60945196	0.21977639	1.572278442	0.249107187	1.572278442	0.249107187	1.572278442	0.249107187	1.572278442	0.249107187	1.572278442	0.249107187	1.572278442	0.249107187	-0.813529467	0.249107187	0	0	5.133333333	0	11.667024	0	0	0.01296
"rijwoning tussen"	"1996 - 1999"	"parthuur"	6.333668168	0.210472197	13.84273471	0.142753321	13.84273471	0.142753321	13.84273471	0.142753321	13.84273471	0.142753321	13.84273471	0.142753321	13.84273471	0.142753321	8.951170056	0.142753321	0	0	5.133333333	0	11.667024	0	0	0.01296
"rijwoning tussen"	"1996 - 1999"	"wooncorp"	16.22822061	0.090368789	17.46079836	0.107987953	17.46079836	0.107987953	17.46079836	0.107987953	17.46079836	0.107987953	17.46079836	0.107987953	14.11624081	0.107987953	12.76478331	0.107987953	0	0	5.133333333	0	11.667024	0	0	0.01296
"rijwoning tussen"	"2000 - 2005"	"koop"	4.769869565	0.186917194	-1.951567459	0.233793681	-1.951567459	0.233793681	-1.951567459	0.233793681	-1.951567459	0.233793681	-1.951567459	0.233793681	-1.951567459	0.233793681	-1.951567459	0.233793681	0	0	5.133333333	0	11.667024	0	0	0.01296
"rijwoning tussen"	"2000 - 2005"	"parthuur"	10.01650646	0.155507084	4.33155998	0.178923534	4.33155998	0.178923534	4.33155998	0.178923534	4.33155998	0.178923534	4.33155998	0.178923534	4.33155998	0.178923534	4.33155998	0.178923534	0	0	5.133333333	0	11.667024	0	0	0.01296
"rijwoning tussen"	"2000 - 2005"	"wooncorp"	7.962732913	0.155739794	21.9230234	0.115701982	21.9230234	0.115701982	21.9230234	0.115701982	21.9230234	0.115701982	17.42681209	0.115701982	12.93060078	0.115701982	11.64557901	0.115701982	0	0	5.133333333	0	11.667024	0	0	0.01296
"rijwoning tussen"	"2006 - 2010"	"koop"	5.486143091	0.170602808	5.008240917	0.172524909	5.008240917	0.172524909	5.008240917	0.172524909	5.008240917	0.172524909	5.008240917	0.172524909	5.008240917	0.172524909	5.008240917	0.172524909	0	0	5.133333333	0	11.667024	0	0	0.01296
"rijwoning tussen"	"2006 - 2010"	"parthuur"	15.16834987	0.109450348	13.53401247	0.10064556	13.53401247	0.10064556	13.53401247	0.10064556	13.53401247	0.10064556	13.53401247	0.10064556	13.53401247	0.10064556	13.53401247	0.10064556	0	0	5.133333333	0	11.667024	0	0	0.01296
"rijwoning tussen"	"2006 - 2010"	"wooncorp"	13.77535122	0.102252095	16.53008416	0.084981586	16.53008416	0.084981586	16.53008416	0.084981586	16.53008416	0.084981586	16.53008416	0.084981586	16.53008416	0.084981586	15.37572851	0.084981586	0	0	5.133333333	0	11.667024	0	0	0.01296
"rijwoning tussen"	"2011 - 2014"	"koop"	1.106022048	0.184893972	5.118825512	0.148026687	5.118825512	0.148026687	5.118825512	0.148026687	5.118825512	0.148026687	5.118825512	0.148026687	5.118825512	0.148026687	5.118825512	0.148026687	0	0.007	7.1	0	9.98	0	0	0.01296
"rijwoning tussen"	"2011 - 2014"	"parthuur"	11.26447206	0.106213339	6.537573847	0.130740393	6.537573847	0.130740393	6.537573847	0.130740393	6.537573847	0.130740393	6.537573847	0.130740393	6.537573847	0.130740393	6.537573847	0.130740393	0	0.007	7.1	0	9.98	0	0	0.01296
"rijwoning tussen"	"2011 - 2014"	"wooncorp"	16.24497161	0.034616892	10.35692046	0.08254439	10.35692046	0.08254439	10.35692046	0.08254439	10.35692046	0.08254439	10.35692046	0.08254439	11.36743765	0.08254439	12.37795484	0.08254439	0	0.007	7.1	0	9.98	0	0	0.01296
"rijwoning tussen"	"2015 - 2020"	"koop"	2.322167158	0.16792349	1.775410189	0.156314502	1.775410189	0.156314502	1.775410189	0.156314502	1.775410189	0.156314502	1.775410189	0.156314502	1.775410189	0.156314502	1.775410189	0.156314502	0	0.007	7.1	0	9.98	0	0	0.01296
"rijwoning tussen"	"2015 - 2020"	"parthuur"	5.906015644	0.142438416	7.668609541	0.105514636	7.668609541	0.105514636	7.668609541	0.105514636	7.668609541	0.105514636	7.668609541	0.105514636	7.668609541	0.105514636	7.668609541	0.105514636	0	0.007	7.1	0	9.98	0	0	0.01296
"rijwoning tussen"	"2015 - 2020"	"wooncorp"	13.16059399	0.052519139	6.930421068	0.111825842	6.930421068	0.111825842	6.930421068	0.111825842	6.930421068	0.111825842	6.930421068	0.111825842	6.930421068	0.111825842	6.930421068	0.111825842	0	0.007	7.1	0	9.98	0	0	0.01296
"meergezins: laag en midden"	"voor 1930"	"koop"	20.98029668	0.181362617	15.83434589	0.212701115	17.9579689	0.212701115	16.72505349	0.212701115	12.75158313	0.212701115	10.48994227	0.212701115	8.130917087	0.212701115	5.182806248	0.212701115	0	0.0078	6.4	0	10.13	0	0	0.01296
"meergezins: laag en midden"	"voor 1930"	"parthuur"	17.97255339	0.209014655	16.86238579	0.208587219	17.47194726	0.208587219	16.30147991	0.208587219	13.40826999	0.208587219	10.90570914	0.208587219	9.134865635	0.208587219	6.329256241	0.208587219	0	0.0078	6.4	0	10.13	0	0	0.01296
"meergezins: laag en midden"	"voor 1930"	"wooncorp"	16.03211145	0.199950288	17.06506049	0.186629114	17.68325058	0.186629114	16.607567	0.186629114	15.70566269	0.186629114	13.2974277	0.186629114	11.73321993	0.186629114	9.697785259	0.186629114	0	0.0078	6.4	0	10.13	0	0	0.01296
"meergezins: laag en midden"	"1930 - 1945"	"koop"	21.78119654	0.184543983	12.51117965	0.238284826	16.86826788	0.238284826	15.0235055	0.238284826	12.18107903	0.238284826	10.06848433	0.238284826	7.017181564	0.238284826	7.689995893	0.238284826	0	0.0076	7.3	0	9.94	0	0	0.01296
"meergezins: laag en midden"	"1930 - 1945"	"parthuur"	19.75219417	0.207557892	16.03981967	0.233252359	17.36295929	0.233252359	16.93239433	0.233252359	13.61901925	0.233252359	12.1947993	0.233252359	9.479409934	0.233252359	7.555687754	0.233252359	0	0.0076	7.3	0	9.94	0	0	0.01296
"meergezins: laag en midden"	"1930 - 1945"	"wooncorp"	13.01473178	0.243094883	19.93560573	0.168296052	18.72324656	0.168296052	18.85522088	0.168296052	17.87795306	0.168296052	15.41991887	0.168296052	13.91559655	0.168296052	11.38384611	0.168296052	0	0.0076	7.3	0	9.94	0	0	0.01296
"meergezins: laag en midden"	"1946 - 1964"	"koop"	19.00898616	0.190632682	11.74515361	0.244201723	12.89264508	0.244201723	14.36715306	0.244201723	12.00547274	0.244201723	7.885638548	0.244201723	6.071298931	0.244201723	1.661453958	0.244201723	0	0.0045	7.3	0	9.94	0	0	0.01296
"meergezins: laag en midden"	"1946 - 1964"	"parthuur"	15.85253381	0.207470464	16.68165452	0.216335385	16.31647024	0.216335385	16.77469395	0.216335385	13.56783683	0.216335385	10.18074159	0.216335385	9.567766915	0.216335385	5.054242592	0.216335385	0	0.0045	7.3	0	9.94	0	0	0.01296
"meergezins: laag en midden"	"1946 - 1964"	"wooncorp"	16.76217469	0.155087321	19.85144045	0.148061952	20.45752553	0.148061952	18.9845261	0.148061952	18.54622177	0.148061952	15.80140649	0.148061952	13.236167	0.148061952	10.96003746	0.148061952	0	0.0045	7.3	0	9.94	0	0	0.01296
"meergezins: laag en midden"	"1965 - 1974"	"koop"	14.7216382	0.215133797	17.64567165	0.186474313	17.64567165	0.186474313	17.64567165	0.186474313	17.64567165	0.186474313	10.80776628	0.186474313	8.775243363	0.186474313	8.181582291	0.186474313	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"1965 - 1974"	"parthuur"	13.26562962	0.212387592	14.91651927	0.205482278	14.91651927	0.205482278	14.91651927	0.205482278	14.77224538	0.205482278	11.39924621	0.205482278	6.024717341	0.205482278	4.471851997	0.205482278	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"1965 - 1974"	"wooncorp"	11.75464322	0.181984283	18.65591097	0.137785785	21.32063343	0.137785785	21.55698039	0.137785785	17.60092535	0.137785785	15.84094033	0.137785785	14.03882372	0.137785785	11.5219839	0.137785785	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"1975 - 1991"	"koop"	9.18821345	0.218020509	16.92160474	0.164726623	16.92160474	0.164726623	16.92160474	0.164726623	16.92160474	0.164726623	11.50586132	0.164726623	10.731534	0.164726623	9.812139543	0.164726623	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"1975 - 1991"	"parthuur"	9.633090725	0.213510201	15.15269372	0.184471846	15.15269372	0.184471846	15.15269372	0.184471846	13.01771565	0.184471846	10.52745299	0.184471846	9.124424383	0.184471846	5.041865183	0.184471846	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"1975 - 1991"	"wooncorp"	8.485070814	0.221120476	15.31921776	0.184334583	15.31921776	0.184334583	15.31921776	0.184334583	14.73624909	0.184334583	10.75963671	0.184334583	9.3555249	0.184334583	8.430177894	0.184334583	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"1992 - 1995"	"koop"	4.437679691	0.231679961	7.687349044	0.191256565	7.687349044	0.191256565	7.687349044	0.191256565	7.687349044	0.191256565	7.687349044	0.191256565	5.326574948	0.191256565	3.750101521	0.191256565	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"1992 - 1995"	"parthuur"	7.397133485	0.188910129	9.286062419	0.160227724	9.286062419	0.160227724	9.286062419	0.160227724	9.286062419	0.160227724	9.286062419	0.160227724	8.686669417	0.160227724	8.506446518	0.160227724	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"1992 - 1995"	"wooncorp"	10.52351463	0.157203254	14.6029366	0.15908939	14.6029366	0.15908939	14.6029366	0.15908939	14.6029366	0.15908939	9.127300719	0.15908939	9.269748765	0.15908939	8.123698481	0.15908939	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"1996 - 1999"	"koop"	4.644686206	0.203019403	4.86052845	0.185312255	4.86052845	0.185312255	4.86052845	0.185312255	4.86052845	0.185312255	4.86052845	0.185312255	5.917007069	0.185312255	5.657321478	0.185312255	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"1996 - 1999"	"parthuur"	6.481318903	0.179819777	6.151163803	0.170699882	6.151163803	0.170699882	6.151163803	0.170699882	6.151163803	0.170699882	6.151163803	0.170699882	6.799397796	0.170699882	5.788891024	0.170699882	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"1996 - 1999"	"wooncorp"	6.89800051	0.184449774	11.33341589	0.117400501	11.33341589	0.117400501	11.33341589	0.117400501	11.33341589	0.117400501	11.33341589	0.117400501	11.33165311	0.117400501	10.07856239	0.117400501	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"2000 - 2005"	"koop"	2.360827165	0.197245643	8.882600812	0.14858954	8.882600812	0.14858954	8.882600812	0.14858954	8.882600812	0.14858954	8.882600812	0.14858954	8.882600812	0.14858954	5.735843257	0.14858954	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"2000 - 2005"	"parthuur"	3.807092244	0.180069694	13.73541521	0.119262459	13.73541521	0.119262459	13.73541521	0.119262459	13.73541521	0.119262459	13.73541521	0.119262459	9.396935478	0.119262459	9.477813756	0.119262459	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"2000 - 2005"	"wooncorp"	9.060697731	0.113724447	19.83137248	0.112267277	19.83137248	0.112267277	19.83137248	0.112267277	19.83137248	0.112267277	12.34685522	0.112267277	10.05376445	0.112267277	9.600589054	0.112267277	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"2006 - 2010"	"koop"	2.207713734	0.191468889	8.989241468	0.122253759	8.989241468	0.122253759	8.989241468	0.122253759	8.989241468	0.122253759	8.989241468	0.122253759	8.989241468	0.122253759	8.820110801	0.122253759	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"2006 - 2010"	"parthuur"	5.583532626	0.152978575	8.157952405	0.134869028	8.157952405	0.134869028	8.157952405	0.134869028	8.157952405	0.134869028	8.157952405	0.134869028	8.157952405	0.134869028	7.19030918	0.134869028	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"2006 - 2010"	"wooncorp"	7.089752541	0.133663104	12.86931446	0.095274782	12.86931446	0.095274782	12.86931446	0.095274782	12.86931446	0.095274782	12.86931446	0.095274782	11.24492509	0.095274782	10.7695191	0.095274782	0	0	7.7	0	9.86	0	0	0.01296
"meergezins: laag en midden"	"2011 - 2014"	"koop"	3.237284608	0.164735477	2.51237608	0.180517553	2.51237608	0.180517553	2.51237608	0.180517553	2.51237608	0.180517553	2.51237608	0.180517553	2.51237608	0.180517553	2.51237608	0.180517553	0	0	5.133333333	0	11.667024	0	0	0.01296
"meergezins: laag en midden"	"2011 - 2014"	"parthuur"	3.726295718	0.172668572	15.98770083	0.074368123	15.98770083	0.074368123	15.98770083	0.074368123	15.98770083	0.074368123	15.98770083	0.074368123	15.98770083	0.074368123	11.41397104	0.074368123	0	0	5.133333333	0	11.667024	0	0	0.01296
"meergezins: laag en midden"	"2011 - 2014"	"wooncorp"	5.047902953	0.140458125	14.05452207	0.098549176	14.05452207	0.098549176	14.05452207	0.098549176	14.05452207	0.098549176	14.05452207	0.098549176	11.4121237	0.098549176	9.278180295	0.098549176	0	0	5.133333333	0	11.667024	0	0	0.01296
"meergezins: laag en midden"	"2015 - 2020"	"koop"	6.710759273	0.139918133	8.140448518	0.066313074	8.140448518	0.066313074	8.140448518	0.066313074	8.140448518	0.066313074	8.140448518	0.066313074	8.140448518	0.066313074	11.23200306	0.066313074	0	0	5.133333333	0	11.667024	0	0	0.01296
"meergezins: laag en midden"	"2015 - 2020"	"parthuur"	3.522335803	0.187859825	6.81084735	0.086558331	6.81084735	0.086558331	6.81084735	0.086558331	6.81084735	0.086558331	6.81084735	0.086558331	6.81084735	0.086558331	9.052374	0.086558331	0	0	5.133333333	0	11.667024	0	0	0.01296
"meergezins: laag en midden"	"2015 - 2020"	"wooncorp"	7.952592173	0.08378334	12.72256707	0.051923189	12.72256707	0.051923189	12.72256707	0.051923189	12.72256707	0.051923189	12.72256707	0.051923189	12.72256707	0.051923189	11.02950659	0.051923189	0	0	5.133333333	0	11.667024	0	0	0.01296
"meergezins: hoog"	"voor 1930"	"koop"	11.444522	0.247319658	14.21582764	0.250500372	10.20033371	0.250500372	9.968170107	0.250500372	8.186015703	0.250500372	4.131793643	0.250500372	2.288652692	0.250500372	2.140294635	0.250500372	0	0	5.133333333	0	11.667024	0	0	0.01296
"meergezins: hoog"	"voor 1930"	"parthuur"	11.48211875	0.250061431	12.3352574	0.224567526	13.26281762	0.224567526	11.29673861	0.224567526	9.446686173	0.224567526	7.179343995	0.224567526	6.082980281	0.224567526	3.870302916	0.224567526	0	0	5.133333333	0	11.667024	0	0	0.01296
"meergezins: hoog"	"voor 1930"	"wooncorp"	12.14551483	0.215159874	11.58628227	0.215517516	11.70204775	0.215517516	12.375065	0.215517516	12.11934928	0.215517516	10.6666172	0.215517516	9.290624106	0.215517516	7.441699344	0.215517516	0	0	5.133333333	0	11.667024	0	0	0.01296
"meergezins: hoog"	"1930 - 1945"	"koop"	13.51746317	0.240189515	12.90839663	0.254543199	12.40662425	0.254543199	12.53399583	0.254543199	9.859031572	0.254543199	8.215310141	0.254543199	4.303835742	0.254543199	0.375681574	0.254543199	0	0.0072	5	0	8.41	0	0	0.01296
"meergezins: hoog"	"1930 - 1945"	"parthuur"	12.91245199	0.25187354	12.63041878	0.267469283	12.66114243	0.267469283	10.97135921	0.267469283	7.881944324	0.267469283	6.25709586	0.267469283	5.292094287	0.267469283	3.218487264	0.267469283	0	0.0072	5	0	8.41	0	0	0.01296
"meergezins: hoog"	"1930 - 1945"	"wooncorp"	13.4940657	0.228079109	12.45211725	0.208436868	15.78210719	0.208436868	16.01437719	0.208436868	13.75317501	0.208436868	13.14028187	0.208436868	11.18329302	0.208436868	3.630023002	0.208436868	0	0.0072	5	0	8.41	0	0	0.01296
"meergezins: hoog"	"1946 - 1964"	"koop"	13.04502209	0.231206727	16.45206484	0.219828075	16.45206484	0.219828075	16.45206484	0.219828075	11.80702652	0.219828075	7.309195369	0.219828075	2.07283031	0.219828075	0.687539144	0.219828075	0	0.0072	5	0	8.41	0	0	0.01296
"meergezins: hoog"	"1946 - 1964"	"parthuur"	14.19181436	0.212653983	19.39224676	0.149285824	21.92100942	0.149285824	21.90554764	0.149285824	18.61903827	0.149285824	13.6628165	0.149285824	9.63503856	0.149285824	8.940556458	0.149285824	0	0.0072	5	0	8.41	0	0	0.01296
