type_str,bouwjaar_str,Default_label,Vrv_N_asl,Vrv_N_opp,Vrv_G_asl,Vrv_G_opp,Vrv_F_asl,Vrv_F_opp,Vrv_E_asl,Vrv_E_opp,Vrv_D_asl,Vrv_D_opp,Vrv_C_asl,Vrv_C_opp,Vrv_B_asl,Vrv_B_opp,Vrv_A_asl,Vrv_A_opp,Vvent_asl,Vvent_opp,Vww_asl,Vww_opp,Ve_asl,Ve_opp,Vk_asl,Vk_opp,Ki_SND_min_asl,Ki_SND_min_opp,Ki_SND_max_asl,Ki_SND_max_opp,Ki_SGD_min_asl,Ki_SGD_min_opp,Ki_SGD_max_asl,Ki_SGD_max_opp,Ki_SFD_min_asl,Ki_SFD_min_opp,Ki_SFD_max_asl,Ki_SFD_max_opp,Ki_SED_min_asl,Ki_SED_min_opp,Ki_SED_max_asl,Ki_SED_max_opp,Ki_SNC_min_asl,Ki_SNC_min_opp,Ki_SNC_max_asl,Ki_SNC_max_opp,Ki_SGC_min_asl,Ki_SGC_min_opp,Ki_SGC_max_asl,Ki_SGC_max_opp,Ki_SFC_min_asl,Ki_SFC_min_opp,Ki_SFC_max_asl,Ki_SFC_max_opp,Ki_SEC_min_asl,Ki_SEC_min_opp,Ki_SEC_max_asl,Ki_SEC_max_opp,Ki_SDC_min_asl,Ki_SDC_min_opp,Ki_SDC_max_asl,Ki_SDC_max_opp,Ki_SNB_min_asl,Ki_SNB_min_opp,Ki_SNB_max_asl,Ki_SNB_max_opp,Ki_SGB_min_asl,Ki_SGB_min_opp,Ki_SGB_max_asl,Ki_SGB_max_opp,Ki_SFB_min_asl,Ki_SFB_min_opp,Ki_SFB_max_asl,Ki_SFB_max_opp,Ki_SEB_min_asl,Ki_SEB_min_opp,Ki_SEB_max_asl,Ki_SEB_max_opp,Ki_SDB_min_asl,Ki_SDB_min_opp,Ki_SDB_max_asl,Ki_SDB_max_opp,Ki_SCB_min_asl,Ki_SCB_min_opp,Ki_SCB_max_asl,Ki_SCB_max_opp,Ki_SNA_min_asl,Ki_SNA_min_opp,Ki_SNA_max_asl,Ki_SNA_max_opp,Ki_SGA_min_asl,Ki_SGA_min_opp,Ki_SGA_max_asl,Ki_SGA_max_opp,Ki_SFA_min_asl,Ki_SFA_min_opp,Ki_SFA_max_asl,Ki_SFA_max_opp,Ki_SEA_min_asl,Ki_SEA_min_opp,Ki_SEA_max_asl,Ki_SEA_max_opp,Ki_SDA_min_asl,Ki_SDA_min_opp,Ki_SDA_max_asl,Ki_SDA_max_opp,Ki_SCA_min_asl,Ki_SCA_min_opp,Ki_SCA_max_asl,Ki_SCA_max_opp,Ki_SBA_min_asl,Ki_SBA_min_opp,Ki_SBA_max_asl,Ki_SBA_max_opp
vrijstaand,2015 - 2020,A,13.44804956,0.102595222,16.64660516,0.269308179,35.95582108,0.155176557,20.37996988,0.232610789,27.8426854,0.184582395,15.63893852,0.165891373,13.55074748,0.164282439,1.329695004,0.126318442,0,0,10.6,0,9.28,0,0,0.01296,,,,,12025.376,36.462,13449.371,65.065,2616.856,28.505,2653.228,49.865,4205,0,7016,0,,,,,411.134,122.478,-3490.469,191.232,9145.441,31.459,9333.907,68.809,6900.752,24.851,9519.484,31.712,5371.488,3.917,8263.903,4.62,,,,,32393.623,0.305,40584.786,12.608,6301.152,112.165,263.676,219.786,11664.957,72.761,11311.764,136.618,16415.643,39.544,21297.79,53.598,8177.926,22.283,11199.016,33.059,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 onder 1 kap,voor 1930,F,25.32677564,0.150007428,19.78108796,0.181193364,21.6981158,0.166439096,18.24061916,0.164453603,15.72622004,0.13484933,15.98126492,0.151205571,9.80801281,0.089921015,9.682459164,0.161543828,0,0.007766557,10.6,0,9.9,0,0,0.01296,1192.794,32.122,6066.752,38.686,6619.391,31.871,16590.72,12.815,1192.794,32.122,6066.752,38.686,1382.559,10.706,1914.44,19.079,7152.344,29.998,10639.391,40.379,8852.044,34.093,10864.615,65.732,7152.344,29.998,10639.391,40.379,3892.217,29.718,4897.252,38.413,-464.603,34.058,-849.32,49.794,20467.5,0,33180.5,0,18139.3,0,28809.5,0,18139.3,0,28809.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,2769.635,63.842,4826.255,75.315,11481.57608,134.8738458,21331.24946,314.3659756,11481.57608,134.8738458,21331.24946,314.3659756,11481.57608,134.8738458,21331.24946,314.3659756,9572.418289,105.0801025,19189.51895,274.0796142,9572.418289,105.0801025,19189.51895,274.0796142,4279.652342,35.51743409,11734.88432,183.8722909,4279.652342,35.51743409,11734.88432,183.8722909
2 onder 1 kap,1930 - 1945,F,28.95543548,0.145796814,22.82779292,0.173867579,23.2385846,0.164487835,20.39727548,0.167911099,18.60982284,0.141754624,15.98126492,0.176811586,3.178257564,0.246475008,9.682459164,0.161543828,0,0.007766557,10.6,0,9.9,0,0,0.01296,488.977,32.923,3369.718,42.704,6619.391,31.871,16590.72,12.815,488.977,32.923,3369.718,42.704,1382.559,10.706,1914.44,19.079,5366.489,33.164,9037.736,43.643,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1898.667,33.432,2484.3,43.221,2136.898,8.388,2814.179,20.757,20467.5,0,33180.5,0,18139.3,0,28809.5,0,18139.3,0,28809.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,2769.635,63.842,4826.255,75.315,11481.57608,134.8738458,21331.24946,314.3659756,11481.57608,134.8738458,21331.24946,314.3659756,11481.57608,134.8738458,21331.24946,314.3659756,9572.418289,105.0801025,19189.51895,274.0796142,9572.418289,105.0801025,19189.51895,274.0796142,4279.652342,35.51743409,11734.88432,183.8722909,4279.652342,35.51743409,11734.88432,183.8722909
2 onder 1 kap,1946 - 1964,E,30.22204316,0.111564174,21.39002204,0.157949401,26.07989372,0.118444934,24.81328604,0.117828747,21.20307253,0.115638771,16.2208934,0.132891108,15.48917642,0.091192159,12.14720924,0.146070675,0,0.009481846,10.6,0,9.9,0,0,0.01296,488.977,32.923,3369.718,42.704,6619.391,31.871,16590.72,12.815,488.977,32.923,3369.718,42.704,1903.474,4.373,2828.831,5.094,2757.018,21.978,3567.734,27.21,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,2757.018,21.978,3567.734,27.21,514.753,23.708,628.532,36.23,20054.5,0,27982.5,0,18139.3,0,28809.5,0,18139.3,0,28809.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,2769.635,63.842,4826.255,75.315,17547.30894,49.78178606,35634.73682,146.1262495,14857.39974,104.1845398,32344.96631,214.2412771,14857.39974,104.1845398,32344.96631,214.2412771,17547.30894,49.78178606,35634.73682,146.1262495,17547.30894,49.78178606,35634.73682,146.1262495,7036.790837,49.78178606,20729.96664,146.1262495,7036.790837,49.78178606,20729.96664,146.1262495
2 onder 1 kap,1965 - 1974,D,38.30219605,0.101876337,25.77304981,0.172155947,17.11219189,0.220868993,21.63090037,0.186533655,25.08839701,0.142784341,19.71387253,0.155073859,14.03125429,0.177016981,9.033288853,0.194954885,0,0.010574889,7.5,0,9.77,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,1358.135,17.72,972.372,35.687,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,15261.5,0,20666.5,0,18139.3,0,28809.5,0,18139.3,0,28809.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,5646.109,14.62,7245.314,29.627,17979.45766,34.16388072,44555.02025,67.05433047,19888.82541,56.9476218,46464.388,89.83807155,19888.82541,56.9476218,46464.388,89.83807155,19888.82541,56.9476218,46464.388,89.83807155,17979.45766,34.16388072,44555.02025,67.05433047,17979.45766,34.16388072,44555.02025,67.05433047,10297.41335,30.86952805,31789.9323,64.51570144
2 onder 1 kap,1975 - 1991,C,31.62683125,0.101979035,25.77304981,0.172155947,32.75650837,0.045632109,9.820639573,0.258216804,23.27406709,0.144256345,22.55518165,0.131008313,18.96075445,0.12720849,14.98976821,0.161714991,0,0.007232955,7.5,0,9.77,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,,,,,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,4549.782,16.42,6139.053,29.435,18139.3,0,28809.5,0,18139.3,0,28809.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,4549.782,16.42,6139.053,29.435,20436.03733,52.49874438,36471.08632,171.0844266,20436.03733,52.49874438,36471.08632,171.0844266,20436.03733,52.49874438,36471.08632,171.0844266,20436.03733,52.49874438,36471.08632,171.0844266,20436.03733,52.49874438,36471.08632,171.0844266,20436.03733,52.49874438,36471.08632,171.0844266,14538.12028,42.99113195,29142.86118,148.433421
2 onder 1 kap,1992 - 1995,B,23.35883449,0.105368066,25.77304981,0.172155947,32.75650837,0.045632109,9.820639573,0.258216804,23.27406709,0.144256345,11.17201465,0.174107207,12.84941401,0.161064571,11.92513273,0.155176557,0,0,8.15,0,9.68,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,,,,,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,,,,,18139.3,0,28809.5,0,18139.3,0,28809.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,5646.109,14.62,7245.314,29.627,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266
2 onder 1 kap,1996 - 1999,B,23.90655673,0.102971781,25.77304981,0.172155947,32.75650837,0.045632109,9.820639573,0.258216804,23.27406709,0.144256345,17.29965721,0.123237504,13.26020569,0.142133921,21.51027193,0.086711277,0,0,8.15,0,9.68,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,,,,,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,,,,,18139.3,0,28809.5,0,18139.3,0,28809.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,4190.436,27.7,4114.212,55.559,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266
2 onder 1 kap,2000 - 2005,A,27.63791449,0.074010968,25.77304981,0.172155947,32.75650837,0.045632109,9.820639573,0.258216804,23.27406709,0.144256345,17.29965721,0.123237504,15.24569881,0.115261299,11.34317785,0.123340202,0,0,8.15,0,9.68,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,,,,,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,,,,,18139.3,0,28809.5,0,18139.3,0,28809.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,4190.436,27.7,4114.212,55.559,,,,,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266
2 onder 1 kap,2006 - 2010,A,26.40553945,0.065589738,25.77304981,0.172155947,32.75650837,0.045632109,9.820639573,0.258216804,23.27406709,0.144256345,17.29965721,0.123237504,15.00607033,0.086711277,13.67099737,0.099343121,0,0,8.15,0,9.68,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,,,,,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,,,,,18139.3,0,28809.5,0,18139.3,0,28809.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,4190.436,27.7,4114.212,55.559,,,,,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266
