type_str;bouwjaar_str;Default_label;Vrv_N_asl;Vrv_N_opp;Vrv_G_asl;Vrv_G_opp;Vrv_F_asl;Vrv_F_opp;Vrv_E_asl;Vrv_E_opp;Vrv_D_asl;Vrv_D_opp;Vrv_C_asl;Vrv_C_opp;Vrv_B_asl;Vrv_B_opp;Vrv_A_asl;Vrv_A_opp;Vvent_asl;Vvent_opp;Vww_asl;Vww_opp;Ve_asl;Ve_opp;Vk_asl;Vk_opp;Ki_SND_min_asl;Ki_SND_min_opp;Ki_SND_max_asl;Ki_SND_max_opp;Ki_SGD_min_asl;Ki_SGD_min_opp;Ki_SGD_max_asl;Ki_SGD_max_opp;Ki_SFD_min_asl;Ki_SFD_min_opp;Ki_SFD_max_asl;Ki_SFD_max_opp;Ki_SED_min_asl;Ki_SED_min_opp;Ki_SED_max_asl;Ki_SED_max_opp;Ki_SNC_min_asl;Ki_SNC_min_opp;Ki_SNC_max_asl;Ki_SNC_max_opp;Ki_SGC_min_asl;Ki_SGC_min_opp;Ki_SGC_max_asl;Ki_SGC_max_opp;Ki_SFC_min_asl;Ki_SFC_min_opp;Ki_SFC_max_asl;Ki_SFC_max_opp;Ki_SEC_min_asl;Ki_SEC_min_opp;Ki_SEC_max_asl;Ki_SEC_max_opp;Ki_SDC_min_asl;Ki_SDC_min_opp;Ki_SDC_max_asl;Ki_SDC_max_opp;Ki_SNB_min_asl;Ki_SNB_min_opp;Ki_SNB_max_asl;Ki_SNB_max_opp;Ki_SGB_min_asl;Ki_SGB_min_opp;Ki_SGB_max_asl;Ki_SGB_max_opp;Ki_SFB_min_asl;Ki_SFB_min_opp;Ki_SFB_max_asl;Ki_SFB_max_opp;Ki_SEB_min_asl;Ki_SEB_min_opp;Ki_SEB_max_asl;Ki_SEB_max_opp;Ki_SDB_min_asl;Ki_SDB_min_opp;Ki_SDB_max_asl;Ki_SDB_max_opp;Ki_SCB_min_asl;Ki_SCB_min_opp;Ki_SCB_max_asl;Ki_SCB_max_opp;Ki_SNA_min_asl;Ki_SNA_min_opp;Ki_SNA_max_asl;Ki_SNA_max_opp;Ki_SGA_min_asl;Ki_SGA_min_opp;Ki_SGA_max_asl;Ki_SGA_max_opp;Ki_SFA_min_asl;Ki_SFA_min_opp;Ki_SFA_max_asl;Ki_SFA_max_opp;Ki_SEA_min_asl;Ki_SEA_min_opp;Ki_SEA_max_asl;Ki_SEA_max_opp;Ki_SDA_min_asl;Ki_SDA_min_opp;Ki_SDA_max_asl;Ki_SDA_max_opp;Ki_SCA_min_asl;Ki_SCA_min_opp;Ki_SCA_max_asl;Ki_SCA_max_opp;Ki_SBA_min_asl;Ki_SBA_min_opp;Ki_SBA_max_asl;Ki_SBA_max_opp
vrijstaand;2015 - 2020;A;21.80699179;0.105231858;39.29583505;0.102945011;40.51662678;0.102135975;36.359581;0.090964558;34.9574569;0.090933541;24.67763325;0.090875778;20.55523656;0.099584046;18.83929026;0.11062409;0;0;10.6;0;9.28;0;0;0.01296;;;;;12025.376;36.462;13449.371;65.065;2616.856;28.505;2653.228;49.865;4205;0;7016;0;;;;;411.134;122.478;-3490.469;191.232;9145.441;31.459;9333.907;68.809;6900.752;24.851;9519.484;31.712;5371.488;3.917;8263.903;4.62;;;;;32393.623;0.305;40584.786;12.608;6301.152;112.165;263.676;219.786;11664.957;72.761;11311.764;136.618;16415.643;39.544;21297.79;53.598;8177.926;22.283;11199.016;33.059;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2 onder 1 kap;voor 1930;F;24.36828704;0.195957611;22.76031476;0.201313225;22.63935457;0.199192644;20.56175405;0.190768454;18.66971182;0.193695965;17.25220271;0.190456232;16.35177375;0.169622763;14.51710198;0.169752296;0;0.007766557;10.6;0;9.9;0;0;0.01296;1192.794;32.122;6066.752;38.686;6619.391;31.871;16590.72;12.815;1192.794;32.122;6066.752;38.686;1382.559;10.706;1914.44;19.079;7152.344;29.998;10639.391;40.379;8852.044;34.093;10864.615;65.732;7152.344;29.998;10639.391;40.379;3892.217;29.718;4897.252;38.413;-464.603;34.058;-849.32;49.794;20467.5;0;33180.5;0;18139.3;0;28809.5;0;18139.3;0;28809.5;0;20054.5;0;27982.5;0;15261.5;0;20666.5;0;2769.635;63.842;4826.255;75.315;11481.57608;134.8738458;21331.24946;314.3659756;11481.57608;134.8738458;21331.24946;314.3659756;11481.57608;134.8738458;21331.24946;314.3659756;9572.418289;105.0801025;19189.51895;274.0796142;9572.418289;105.0801025;19189.51895;274.0796142;4279.652342;35.51743409;11734.88432;183.8722909;4279.652342;35.51743409;11734.88432;183.8722909
2 onder 1 kap;1930 - 1945;F;23.26259895;0.220833512;22.77810912;0.227009908;22.20967721;0.2264649;18.7755007;0.221065142;16.06273819;0.222189342;13.88472538;0.220400304;15.28911532;0.200345575;11.64120342;0.19680014;0;0.007766557;10.6;0;9.9;0;0;0.01296;488.977;32.923;3369.718;42.704;6619.391;31.871;16590.72;12.815;488.977;32.923;3369.718;42.704;1382.559;10.706;1914.44;19.079;5366.489;33.164;9037.736;43.643;8852.044;34.093;10864.615;65.732;5366.489;33.164;9037.736;43.643;1898.667;33.432;2484.3;43.221;2136.898;8.388;2814.179;20.757;20467.5;0;33180.5;0;18139.3;0;28809.5;0;18139.3;0;28809.5;0;20054.5;0;27982.5;0;15261.5;0;20666.5;0;2769.635;63.842;4826.255;75.315;11481.57608;134.8738458;21331.24946;314.3659756;11481.57608;134.8738458;21331.24946;314.3659756;11481.57608;134.8738458;21331.24946;314.3659756;9572.418289;105.0801025;19189.51895;274.0796142;9572.418289;105.0801025;19189.51895;274.0796142;4279.652342;35.51743409;11734.88432;183.8722909;4279.652342;35.51743409;11734.88432;183.8722909
2 onder 1 kap;1946 - 1964;E;22.03177559;0.200390207;24.85214474;0.187999856;24.718555;0.192233922;22.41176403;0.194209485;19.34287428;0.17939455;15.98509068;0.18577521;16.58393192;0.161955725;14.31123143;0.158931229;0;0.009481846;10.6;0;9.9;0;0;0.01296;488.977;32.923;3369.718;42.704;6619.391;31.871;16590.72;12.815;488.977;32.923;3369.718;42.704;1903.474;4.373;2828.831;5.094;2757.018;21.978;3567.734;27.21;8852.044;34.093;10864.615;65.732;5366.489;33.164;9037.736;43.643;2757.018;21.978;3567.734;27.21;514.753;23.708;628.532;36.23;20054.5;0;27982.5;0;18139.3;0;28809.5;0;18139.3;0;28809.5;0;20054.5;0;27982.5;0;15261.5;0;20666.5;0;2769.635;63.842;4826.255;75.315;17547.30894;49.78178606;35634.73682;146.1262495;14857.39974;104.1845398;32344.96631;214.2412771;14857.39974;104.1845398;32344.96631;214.2412771;17547.30894;49.78178606;35634.73682;146.1262495;17547.30894;49.78178606;35634.73682;146.1262495;7036.790837;49.78178606;20729.96664;146.1262495;7036.790837;49.78178606;20729.96664;146.1262495
2 onder 1 kap;1965 - 1974;D;19.75501202;0.203474687;23.61457032;0.185837778;22.4706708;0.197190503;21.68146645;0.189737389;19.48626247;0.201898253;16.02860359;0.195763733;12.25661519;0.196564054;13.95673618;0.160075465;0;0.010574889;7.5;0;9.77;0;0;0.01296;;;;;7206.861;29.478;15926.905;15.519;870.975;32.194;3754.557;41.969;1382.559;10.706;1914.44;19.079;1358.135;17.72;972.372;35.687;8852.044;34.093;10864.615;65.732;5366.489;33.164;9037.736;43.643;1315.889;47.497;1598.172;64.625;1358.135;17.72;972.372;35.687;15261.5;0;20666.5;0;18139.3;0;28809.5;0;18139.3;0;28809.5;0;20054.5;0;27982.5;0;15261.5;0;20666.5;0;5646.109;14.62;7245.314;29.627;17979.45766;34.16388072;44555.02025;67.05433047;19888.82541;56.9476218;46464.388;89.83807155;19888.82541;56.9476218;46464.388;89.83807155;19888.82541;56.9476218;46464.388;89.83807155;17979.45766;34.16388072;44555.02025;67.05433047;17979.45766;34.16388072;44555.02025;67.05433047;10297.41335;30.86952805;31789.9323;64.51570144
2 onder 1 kap;1975 - 1991;C;11.6663638;0.226909861;20.50474994;0.223971805;17.94320509;0.218208928;18.30710306;0.210352722;14.14631235;0.221650056;10.45116245;0.225557312;8.90169533;0.217441103;7.718490331;0.211426692;0;0.007232955;7.5;0;9.77;0;0;0.01296;;;;;7206.861;29.478;15926.905;15.519;870.975;32.194;3754.557;41.969;1382.559;10.706;1914.44;19.079;;;;;8852.044;34.093;10864.615;65.732;5366.489;33.164;9037.736;43.643;1315.889;47.497;1598.172;64.625;1358.135;17.72;972.372;35.687;4549.782;16.42;6139.053;29.435;18139.3;0;28809.5;0;18139.3;0;28809.5;0;20054.5;0;27982.5;0;15261.5;0;20666.5;0;4549.782;16.42;6139.053;29.435;20436.03733;52.49874438;36471.08632;171.0844266;20436.03733;52.49874438;36471.08632;171.0844266;20436.03733;52.49874438;36471.08632;171.0844266;20436.03733;52.49874438;36471.08632;171.0844266;20436.03733;52.49874438;36471.08632;171.0844266;20436.03733;52.49874438;36471.08632;171.0844266;14538.12028;42.99113195;29142.86118;148.433421
2 onder 1 kap;1992 - 1995;B;9.744197387;0.209649958;24.20581886;0.20611056;20.86434443;0.196156171;16.42248495;0.195991417;12.15320704;0.195799852;7.692712287;0.213265024;7.385825319;0.214275488;7.559467414;0.210750268;0;0;8.15;0;9.68;0;0;0.01296;;;;;7206.861;29.478;15926.905;15.519;870.975;32.194;3754.557;41.969;1382.559;10.706;1914.44;19.079;;;;;8852.044;34.093;10864.615;65.732;5366.489;33.164;9037.736;43.643;1315.889;47.497;1598.172;64.625;1358.135;17.72;972.372;35.687;;;;;18139.3;0;28809.5;0;18139.3;0;28809.5;0;20054.5;0;27982.5;0;15261.5;0;20666.5;0;5646.109;14.62;7245.314;29.627;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266
2 onder 1 kap;1996 - 1999;B;8.471876504;0.20005806;26.86623548;0.199696699;24.42922871;0.198725386;18.18876695;0.19593501;11.74480826;0.19748561;7.712214046;0.205701397;5.976312299;0.206038167;6.402863709;0.200110345;0;0;8.15;0;9.68;0;0;0.01296;;;;;7206.861;29.478;15926.905;15.519;870.975;32.194;3754.557;41.969;1382.559;10.706;1914.44;19.079;;;;;8852.044;34.093;10864.615;65.732;5366.489;33.164;9037.736;43.643;1315.889;47.497;1598.172;64.625;1358.135;17.72;972.372;35.687;;;;;18139.3;0;28809.5;0;18139.3;0;28809.5;0;20054.5;0;27982.5;0;15261.5;0;20666.5;0;4190.436;27.7;4114.212;55.559;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266
2 onder 1 kap;2000 - 2005;A;8.799807561;0.173576192;28.81639659;0.175039007;23.36384873;0.172193605;19.7475131;0.160710192;16.01335255;0.174997565;16.87222488;0.177089146;7.041569566;0.181085455;6.858056397;0.172653589;0;0;8.15;0;9.68;0;0;0.01296;;;;;7206.861;29.478;15926.905;15.519;870.975;32.194;3754.557;41.969;1382.559;10.706;1914.44;19.079;;;;;8852.044;34.093;10864.615;65.732;5366.489;33.164;9037.736;43.643;1315.889;47.497;1598.172;64.625;1358.135;17.72;972.372;35.687;;;;;18139.3;0;28809.5;0;18139.3;0;28809.5;0;20054.5;0;27982.5;0;15261.5;0;20666.5;0;4190.436;27.7;4114.212;55.559;;;;;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266;14223.53468;52.49874438;30258.58367;171.0844266
2 onder 1 kap;2006 - 2010;A;10.57491473;0.150193287;24.70312618;0.138003832;25.03775278;0.138015858;22.02011679;0.149974702;34.57743097;0.138299226;16.10528529;0.13841704;13.36226819;0.117826866;9.229063499;0.150876606;0;0;8.15;0;9.68;0;0;0.01296;;;;;7206.861;29.478;15926.905;15.519;870.975;32.194;3754.557;41.969;1382.559;10.706;1914.44;19.079;;;;;8852.044;34.093;10864.615;65.732;5366.489;33.164;9037.736;43.643;1315.889;47.497;1598.172;64.625;1358.135;17.72;972.372;35.687;;;;;18139.3;0;28809.5;0;18139.3;0;28809.5;0;20054.5;0;27982.5;0;15261.5;0;20666.5;0;4190.436;27.7;4114.212;55.559;;;;;15339.77046;52.49874438;32116.98548;171.0844266;15339.77046;52.49874438;32116.98548;171.0844266;15339.77046;52.49874438;32116.98548;171.0844266;15339.77046;52.49874438;32116.98548;171.0844266;15339.77046;52.49874438;32116.98548;171.0844266;15339.77046;52.49874438;32116.98548;171.0844266
