type_str,bouwjaar_str,Default_label,Vrv_GL_asl,Vrv_GL_opp,Vrv_G_asl,Vrv_G_opp,Vrv_F_asl,Vrv_F_opp,Vrv_E_asl,Vrv_E_opp,Vrv_D_asl,Vrv_D_opp,Vrv_C_asl,Vrv_C_opp,Vrv_B_asl,Vrv_B_opp,Vrv_A_asl,Vrv_A_opp,Vvent_asl,Vvent_opp,Vww_asl,Vww_opp,Ve_asl,Ve_opp,Vk_asl,Vk_opp,Ki_SGD_min_asl,Ki_SGD_min_opp,Ki_SGD_max_asl,Ki_SGD_max_opp,Ki_SFD_min_asl,Ki_SFD_min_opp,Ki_SFD_max_asl,Ki_SFD_max_opp,Ki_SED_min_asl,Ki_SED_min_opp,Ki_SED_max_asl,Ki_SED_max_opp,Ki_SGC_min_asl,Ki_SGC_min_opp,Ki_SGC_max_asl,Ki_SGC_max_opp,Ki_SFC_min_asl,Ki_SFC_min_opp,Ki_SFC_max_asl,Ki_SFC_max_opp,Ki_SEC_min_asl,Ki_SEC_min_opp,Ki_SEC_max_asl,Ki_SEC_max_opp,Ki_SDC_min_asl,Ki_SDC_min_opp,Ki_SDC_max_asl,Ki_SDC_max_opp,Ki_SGB_min_asl,Ki_SGB_min_opp,Ki_SGB_max_asl,Ki_SGB_max_opp,Ki_SFB_min_asl,Ki_SFB_min_opp,Ki_SFB_max_asl,Ki_SFB_max_opp,Ki_SEB_min_asl,Ki_SEB_min_opp,Ki_SEB_max_asl,Ki_SEB_max_opp,Ki_SDB_min_asl,Ki_SDB_min_opp,Ki_SDB_max_asl,Ki_SDB_max_opp,Ki_SCB_min_asl,Ki_SCB_min_opp,Ki_SCB_max_asl,Ki_SCB_max_opp,Ki_SGA_min_asl,Ki_SGA_min_opp,Ki_SGA_max_asl,Ki_SGA_max_opp,Ki_SFA_min_asl,Ki_SFA_min_opp,Ki_SFA_max_asl,Ki_SFA_max_opp,Ki_SEA_min_asl,Ki_SEA_min_opp,Ki_SEA_max_asl,Ki_SEA_max_opp,Ki_SDA_min_asl,Ki_SDA_min_opp,Ki_SDA_max_asl,Ki_SDA_max_opp,Ki_SCA_min_asl,Ki_SCA_min_opp,Ki_SCA_max_asl,Ki_SCA_max_opp,Ki_SBA_min_asl,Ki_SBA_min_opp,Ki_SBA_max_asl,Ki_SBA_max_opp
rijwoning hoek,1946 - 1964,E,32.47336953,0.095543298,27.78135292,0.177701634,22.85715284,0.170431306,23.19632409,0.148364262,18.17372551,0.163151051,17.56753967,0.157064829,13.23784085,0.145694458,19.19500246,0.138029428,0,0.007684654,8.6,0,10.13,0,0,0.01296,10368,0,14255,0,2466.637,10.755,4501.066,3.046,-333.403,28.173,-1502.689,61.726,14207,0,20414,0,7265.895,7.67,8346.026,22.58,2844.065,20.777,5180.154,8.399,1620.195,4.12,2785.776,5.507,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,18277.97972,0,37195.88557,0,18277.97972,0,37195.88557,0,18277.97972,0,37195.88557,0,15383.6986,0,32056.18062,0,15383.6986,0,32056.18062,0,7508.426017,0,22094.13696,0
rijwoning hoek,1965 - 1974,D,33.53458137,0.086300485,25.20021186,0.193942968,21.00653632,0.167183998,19.84152537,0.160345686,24.89530437,0.126631671,19.838533,0.15296239,12.79726677,0.152065837,17.19033906,0.171899886,0,0.007517702,8.6,0,9.94,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1612.216,0.511,1755.365,25.321,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,4534.405,95.551,-3675.517,203.265,722.893,59.679,-1259.047,98.445,14239.62379,40.4339827,17660.2271,193.1724554,14239.62379,40.4339827,17660.2271,193.1724554,14239.62379,40.4339827,17660.2271,193.1724554,14239.62379,40.4339827,17660.2271,193.1724554,6546.750392,19.74270838,10489.8417,132.6758816,6546.750392,19.74270838,10489.8417,132.6758816
rijwoning hoek,1975 - 1991,C,26.34572697,0.089004864,29.488877,0.169441983,25.68545355,0.111735337,14.67239673,0.204608489,26.08146535,0.082923435,20.46122473,0.097249795,6.629229693,0.183312707,11.17634886,0.198754023,0,0.003662524,8.6,0,9.94,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1612.216,0.511,1755.365,25.321,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,3308.905,111.554,-4118.945,214.801,958.186,50.611,945.181,76.074,9039.602371,89.49078856,17179.90248,197.7038197,9039.602371,89.49078856,17179.90248,197.7038197,9039.602371,89.49078856,17179.90248,197.7038197,9039.602371,89.49078856,17179.90248,197.7038197,9039.602371,89.49078856,17179.90248,197.7038197,4871.429449,61.9015912,11691.33853,158.1915847
rijwoning hoek,1992 - 1995,B,22.40295246,0.089518354,29.488877,0.169441983,25.68545355,0.111735337,14.67239673,0.204608489,26.08146535,0.082923435,8.733526418,0.191312875,7.70775903,0.179584771,7.577314765,0.22594227,0,0,7.1,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1612.216,0.511,1755.365,25.321,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,3308.905,111.554,-4118.945,214.801,-144.81,63.292,-2289.431,106.538,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-6833.431212,165.1212535,-18356.8561,423.4035917
rijwoning hoek,1996 - 1999,B,20.3832267,0.088662538,29.488877,0.169441983,25.68545355,0.111735337,14.67239673,0.204608489,26.08146535,0.082923435,8.074205771,0.194646106,7.470526835,0.163080189,9.707269626,0.186934862,0,0,7.1,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1678.593,5.72,1617.43,26.914,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-6833.431212,165.1212535,-18356.8561,423.4035917
rijwoning hoek,2000 - 2005,A,14.7348411,0.116562139,29.488877,0.169441983,25.68545355,0.111735337,14.67239673,0.204608489,26.08146535,0.082923435,8.074205771,0.194646106,7.606088089,0.150405211,16.8906468,0.109755321,0,0,7.1,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1678.593,5.72,1617.43,26.914,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-6833.431212,165.1212535,-18356.8561,423.4035917
rijwoning hoek,2006 - 2010,A,19.42170233,0.087122069,29.488877,0.169441983,25.68545355,0.111735337,14.67239673,0.204608489,26.08146535,0.082923435,8.074205771,0.194646106,14.34728015,0.089097635,19.72691387,0.100274934,0,0,6.35,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1678.593,5.72,1617.43,26.914,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rijwoning hoek,2011 - 2014,A,14.93722649,0.089004864,29.488877,0.169441983,25.68545355,0.111735337,14.67239673,0.204608489,26.08146535,0.082923435,8.074205771,0.194646106,14.34728015,0.089097635,12.9611749,0.126377322,0,0,6.35,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1678.593,5.72,1617.43,26.914,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rijwoning hoek,2015 - 2020,A,3.332361529,0.148227331,29.488877,0.169441983,25.68545355,0.111735337,14.67239673,0.204608489,26.08146535,0.082923435,8.074205771,0.194646106,14.34728015,0.089097635,8.200099325,0.142581684,0,0,6.35,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1678.593,5.72,1617.43,26.914,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rijwoning tussen,voor 1930,E,18.61077874,0.163563554,17.33954806,0.209072426,15.63093421,0.175424479,13.81820914,0.177119679,9.944197051,0.202258418,12.29471689,0.171753028,9.409847533,0.166774233,8.213104243,0.231705678,0,0.007035359,7.3,0,9.98,0,0,0.01296,4308.017,10.509,9456.757,12.72,3707.029,5.968,4979.149,18.411,2330.131,1.503,3577.558,3.049,10939,0,17077,0,6096.47,25.997,8322.901,57.179,3332.865,11.067,-1939,103.622,37.703,17.808,-720.837,34.794,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,8710.321,17.697,13997.61,4.971,6945.01,30.676,9443.506,50.924,3248.035,38.459,4551.814,51.575,10115.33268,92.50807379,17135.0166,224.4446266,10115.33268,92.50807379,17135.0166,224.4446266,10115.33268,92.50807379,17135.0166,224.4446266,9522.579667,76.62730135,16390.39036,206.2314079,4258.363348,32.06166072,9448.825319,134.4493686,4258.363348,32.06166072,9448.825319,134.4493686
rijwoning tussen,1930 - 1945,E,22.37636914,0.142818574,19.40446091,0.20486318,19.12266349,0.162470163,14.33169874,0.192900926,11.27413512,0.211172598,9.877207854,0.201459086,9.47762816,0.157691629,12.932416,0.160916002,0,0.007035359,7.3,0,9.98,0,0,0.01296,4308.017,10.509,9456.757,12.72,3707.029,5.968,4979.149,18.411,1388.479,3.611,2473.655,4.019,10939,0,17077,0,3853.375,35.61,5007.856,71.061,1476.298,24.225,1190.667,43.454,1135.431,3.591,1592.774,8.636,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,7947.188,26.112,11812.666,29.255,5987.947,31.165,8083.738,52.527,5530.328,6.45,6448.859,20.006,10115.33268,92.50807379,17135.0166,224.4446266,10115.33268,92.50807379,17135.0166,224.4446266,10115.33268,92.50807379,17135.0166,224.4446266,9522.579667,76.62730135,16390.39036,206.2314079,4258.363348,32.06166072,9448.825319,134.4493686,4258.363348,32.06166072,9448.825319,134.4493686
rijwoning tussen,1946 - 1964,D,25.86809842,0.099377354,18.29258476,0.201209873,15.94518984,0.185620328,23.64297682,0.08078903,16.73766446,0.148881175,13.75987389,0.152522843,11.54493729,0.128478179,19.94873789,0.10111021,0,0.007829621,7.3,0,10.13,0,0,0.01296,4308.017,10.509,9456.757,12.72,3707.029,5.968,4979.149,18.411,540.39,8.35,1233.847,10.627,10939,0,17077,0,3853.375,35.61,5007.856,71.061,790.736,28.257,84.106,58.458,634.331,10.003,1316.475,11.391,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,5417.601,44.606,5787.349,80.372,6756.48,12.411,4821.635,82.343,5602.625,18.092,9239.9,11.897,17578.10246,6.729110872,35492.2854,13.44153691,17578.10246,6.729110872,35492.2854,13.44153691,17578.10246,6.729110872,35492.2854,13.44153691,14436.55165,2.490161308,30299.46597,7.963858352,14436.55165,2.490161308,30299.46597,7.963858352,7133.712937,2.490161308,20275.68496,7.963858352
rijwoning tussen,1965 - 1974,C,27.93735545,0.08195294,17.55584378,0.220747125,14.00542605,0.194524238,17.01714329,0.153601856,25.41629757,0.077963126,22.53055645,0.077470176,11.59397325,0.142407097,9.401155555,0.189816566,0,0.007632555,7.7,0,9.94,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,3615.131,77.707,6793.113,83.217,2518.022,35.121,2005.911,63.673,18525.55467,0,38136.71184,0,18525.55467,0,38136.71184,0,18525.55467,0,38136.71184,0,18525.55467,0,38136.71184,0,8302.951569,0,24608.30828,0,8302.951569,0,24608.30828,0
rijwoning tussen,1975 - 1991,C,21.39892121,0.083185315,17.55584378,0.220747125,16.13538091,0.148992089,9.725590969,0.190504642,21.67809329,0.067179844,16.45015493,0.092890953,12.4751214,0.095604574,4.848899088,0.215960717,0,0.004510267,7.7,0,9.94,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,2052.801,94.858,2456.013,131.09,-1026.882,59.913,-3264.481,102.506,9862.443271,81.72813857,14908.34424,219.1336145,9862.443271,81.72813857,14908.34424,219.1336145,9862.443271,81.72813857,14908.34424,219.1336145,9862.443271,81.72813857,14908.34424,219.1336145,9862.443271,81.72813857,14908.34424,219.1336145,5520.559187,58.16430451,9993.30511,178.1726698
rijwoning tussen,1992 - 1995,B,13.79927513,0.105881556,17.55584378,0.220747125,16.13538091,0.148992089,9.725590969,0.190504642,6.329889141,0.156645137,6.853376631,0.155013609,3.663639866,0.169553239,2.593652765,0.214749567,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,2052.801,94.858,2456.013,131.09,2518.022,35.121,2005.911,63.673,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145
rijwoning tussen,1996 - 1999,B,12.80652857,0.088799468,17.55584378,0.220747125,16.13538091,0.148992089,9.725590969,0.190504642,6.329889141,0.156645137,6.633603082,0.154793837,3.019723907,0.157183274,7.312964515,0.158326644,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,5187.122,53.304,6875.612,78.262,2203.701,39.911,1924.433,67.115,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145
rijwoning tussen,2000 - 2005,A,16.02439673,0.08325378,17.55584378,0.220747125,16.13538091,0.148992089,9.725590969,0.190504642,6.329889141,0.156645137,17.65890945,0.039083063,5.256484605,0.137730235,9.234100272,0.116938698,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,5187.122,53.304,6875.612,78.262,2203.701,39.911,1924.433,67.115,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145
rijwoning tussen,2006 - 2010,A,15.78476825,0.070553471,17.55584378,0.220747125,16.13538091,0.148992089,9.725590969,0.190504642,6.329889141,0.156645137,24.10560021,0.004871647,9.696115687,0.080353933,13.61930146,0.09793616,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,5187.122,53.304,6875.612,78.262,2203.701,39.911,1924.433,67.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rijwoning tussen,2011 - 2014,A,12.70383065,0.051212029,17.55584378,0.220747125,16.13538091,0.148992089,9.725590969,0.190504642,6.329889141,0.156645137,24.10560021,0.004871647,7.628806557,0.081336753,10.52877872,0.095931496,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,5187.122,53.304,6875.612,78.262,2203.701,39.911,1924.433,67.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rijwoning tussen,2015 - 2020,A,12.70383065,0.051212029,17.55584378,0.220747125,16.13538091,0.148992089,9.725590969,0.190504642,6.329889141,0.156645137,24.10560021,0.004871647,9.696115687,0.081336753,2.050723094,0.142832267,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,5187.122,53.304,6875.612,78.262,2203.701,39.911,1924.433,67.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: laag en midden,voor 1930,E,17.19959118,0.145146394,10.00996915,0.2447846,9.559069635,0.22486805,12.47548686,0.163495089,6.283357748,0.240607534,4.827082374,0.201816817,2.856115022,0.202075274,2.930224451,0.214277499,0,0.007174355,7.1,0,8.41,0,0,0.01296,4468.401,37.723,14292.997,15.818,1860.213,23.177,5266.685,8.522,-2.393,22.418,889.303,46.875,4329.359,27.727,11157.658,35.927,619.013,72.353,5755.359,75.907,596.465,45.409,879.622,72.687,1288.253,3.186,785.807,23.857,7995.554,47.817,19436.868,30.531,2768.106,93.784,5157.979,155.192,3478.281,70.892,1505.096,155.896,6194.713,22.683,6614.936,73.153,3705.424,33.587,4382.471,68.656,10425.52609,62.6731141,12071.4629,189.3455831,10425.52609,62.6731141,12071.4629,189.3455831,10425.52609,62.6731141,12071.4629,189.3455831,8057.323985,62.6731141,9889.102937,184.3169628,4247.712592,25.51501182,6139.465759,112.7006753,4247.712592,25.51501182,6139.465759,112.7006753
meergezins: laag en midden,1930 - 1945,E,19.97243502,0.129981334,10.42794968,0.244518612,12.31685111,0.200773749,7.785615182,0.25130181,10.3063776,0.225598574,4.69152112,0.225506147,5.492028302,0.191737017,6.394567619,0.189594053,0,0.007174355,7.1,0,8.41,0,0,0.01296,1615.515,54.792,8276.876,58.311,2236.854,7.835,3309.921,30.677,-2.393,22.418,889.303,46.875,4329.359,27.727,15562.26,16.582,1376.793,43.015,4247.895,73.487,-551.961,62.19,2396.069,67.322,399.252,12.906,873.089,17.056,8033.976,47.399,20899.359,21.052,2768.106,93.784,5157.979,155.192,3709.099,62.082,5489.328,103.496,3420.389,47.846,5302.285,60.543,1783.314,45.823,1909.493,67.77,10425.52609,62.6731141,12071.4629,189.3455831,10425.52609,62.6731141,12071.4629,189.3455831,10425.52609,62.6731141,12071.4629,189.3455831,8057.323985,62.6731141,9889.102937,184.3169628,4247.712592,25.51501182,6139.465759,112.7006753,4247.712592,25.51501182,6139.465759,112.7006753
meergezins: laag en midden,1946 - 1964,D,17.77853561,0.129570542,13.80645058,0.188585217,13.58369098,0.17399424,11.58242777,0.166815655,13.66838663,0.1618105,10.4837844,0.130545488,8.775351289,0.126215744,9.186200654,0.120582762,0,0.00646244,6.35,0,8.34,0,0,0.01296,3094.952,20.457,-1345.724,169.179,2236.854,7.835,3309.921,30.677,-2.393,22.418,889.303,46.875,3641.396,11.577,9524.853,5.967,1376.793,43.015,4247.895,73.487,409.692,43.187,3492.219,44.086,1288.253,3.186,785.807,23.857,8033.976,47.399,20899.359,21.052,2768.106,93.784,5157.979,155.192,3717.8,44.892,12549.798,3.974,4479.117,41.498,3621.781,106.819,3075.598,24.491,4337.672,41.895,3818.297741,162.7826346,-2248.041797,406.3077755,3818.297741,162.7826346,-2248.041797,406.3077755,3818.297741,162.7826346,-2248.041797,406.3077755,4630.477765,130.2896349,1577.096957,323.7332207,4630.477765,130.2896349,1577.096957,323.7332207,1154.103301,106.3967529,-3272.180057,289.5156764
meergezins: laag en midden,1965 - 1974,D,17.61803218,0.10762742,15.0342263,0.185773348,15.98990583,0.126277362,12.68853202,0.132891108,11.47550783,0.158329041,9.545408787,0.112041377,9.265268018,0.073874037,4.198782317,0.166564045,0,0.004827624,7.3,0,8.29,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,619.013,72.353,5755.359,75.907,1190.934,45.012,4184.212,92.305,828.556,18.204,-640.848,65.623,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,5464.632,24.854,3787.464,114.442,815.546,59.204,-4309.648,154.353,7232.405245,94.82731656,3449.097635,281.7235525,7232.405245,94.82731656,3449.097635,281.7235525,7232.405245,94.82731656,3449.097635,281.7235525,7232.405245,94.82731656,3449.097635,281.7235525,3396.004334,62.43191498,809.9350872,198.0894702,3396.004334,62.43191498,809.9350872,198.0894702
meergezins: laag en midden,1975 - 1991,C,12.96239314,0.11669907,13.36230416,0.204126494,6.736823235,0.250994401,8.991406898,0.191326225,9.773460963,0.165175911,13.91725924,0.062222616,10.8742021,0.07041654,3.687004349,0.161721838,0,0.002521148,7.3,0,8.3,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,1481.664,53.617,11258.02,38.903,1190.934,45.012,4184.212,92.305,-148.105,32.632,329.61,68.057,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,6086.289,21.859,7702.755,84.283,4046.255,19.048,8381.372,6.199,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,5930.614851,44.99558968,14162.06923,96.90940449
meergezins: laag en midden,1992 - 1995,B,7.226608249,0.127790445,13.36230416,0.204126494,6.736823235,0.250994401,8.991406898,0.191326225,1.706025827,0.174653218,5.358155546,0.10905903,2.194410169,0.142647411,1.893691118,0.172429807,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,1481.664,53.617,11258.02,38.903,1190.934,45.012,4184.212,92.305,-148.105,32.632,329.61,68.057,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,6086.289,21.859,7702.755,84.283,3682.192,21.247,6244.588,26.948,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-399.6679026,112.6678225,-1485.428807,236.1764741
meergezins: laag en midden,1996 - 1999,B,7.705865209,0.114131622,13.36230416,0.204126494,6.736823235,0.250994401,7.226608249,0.113926226,1.706025827,0.174653218,5.324265232,0.100552561,0.825104569,0.149357008,-0.940771474,0.184594376,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-399.6679026,112.6678225,-1485.428807,236.1764741
