type_str,bouwjaar_str,Default_label,Vrv_N_asl,Vrv_N_opp,Vrv_G_asl,Vrv_G_opp,Vrv_F_asl,Vrv_F_opp,Vrv_E_asl,Vrv_E_opp,Vrv_D_asl,Vrv_D_opp,Vrv_C_asl,Vrv_C_opp,Vrv_B_asl,Vrv_B_opp,Vrv_A_asl,Vrv_A_opp,Vvent_asl,Vvent_opp,Vww_asl,Vww_opp,Ve_asl,Ve_opp,Vk_asl,Vk_opp,Ki_SND_min_asl,Ki_SND_min_opp,Ki_SND_max_asl,Ki_SND_max_opp,Ki_SGD_min_asl,Ki_SGD_min_opp,Ki_SGD_max_asl,Ki_SGD_max_opp,Ki_SFD_min_asl,Ki_SFD_min_opp,Ki_SFD_max_asl,Ki_SFD_max_opp,Ki_SED_min_asl,Ki_SED_min_opp,Ki_SED_max_asl,Ki_SED_max_opp,Ki_SNC_min_asl,Ki_SNC_min_opp,Ki_SNC_max_asl,Ki_SNC_max_opp,Ki_SGC_min_asl,Ki_SGC_min_opp,Ki_SGC_max_asl,Ki_SGC_max_opp,Ki_SFC_min_asl,Ki_SFC_min_opp,Ki_SFC_max_asl,Ki_SFC_max_opp,Ki_SEC_min_asl,Ki_SEC_min_opp,Ki_SEC_max_asl,Ki_SEC_max_opp,Ki_SDC_min_asl,Ki_SDC_min_opp,Ki_SDC_max_asl,Ki_SDC_max_opp,Ki_SNB_min_asl,Ki_SNB_min_opp,Ki_SNB_max_asl,Ki_SNB_max_opp,Ki_SGB_min_asl,Ki_SGB_min_opp,Ki_SGB_max_asl,Ki_SGB_max_opp,Ki_SFB_min_asl,Ki_SFB_min_opp,Ki_SFB_max_asl,Ki_SFB_max_opp,Ki_SEB_min_asl,Ki_SEB_min_opp,Ki_SEB_max_asl,Ki_SEB_max_opp,Ki_SDB_min_asl,Ki_SDB_min_opp,Ki_SDB_max_asl,Ki_SDB_max_opp,Ki_SCB_min_asl,Ki_SCB_min_opp,Ki_SCB_max_asl,Ki_SCB_max_opp,Ki_SNA_min_asl,Ki_SNA_min_opp,Ki_SNA_max_asl,Ki_SNA_max_opp,Ki_SGA_min_asl,Ki_SGA_min_opp,Ki_SGA_max_asl,Ki_SGA_max_opp,Ki_SFA_min_asl,Ki_SFA_min_opp,Ki_SFA_max_asl,Ki_SFA_max_opp,Ki_SEA_min_asl,Ki_SEA_min_opp,Ki_SEA_max_asl,Ki_SEA_max_opp,Ki_SDA_min_asl,Ki_SDA_min_opp,Ki_SDA_max_asl,Ki_SDA_max_opp,Ki_SCA_min_asl,Ki_SCA_min_opp,Ki_SCA_max_asl,Ki_SCA_max_opp,Ki_SBA_min_asl,Ki_SBA_min_opp,Ki_SBA_max_asl,Ki_SBA_max_opp
vrijstaand,2015 - 2020,A,13.79037596,0.1003701,16.64660516,0.269308179,35.40809884,0.159763731,19.93494556,0.234425119,28.56157084,0.181809551,15.63893852,0.165891373,14.38719257,0.144107776,1.398160284,0.12460681,0,0,10.6,0,9.28,0,0,0.01296,,,,,12025.376,36.462,13449.371,65.065,2616.856,28.505,2653.228,49.865,4205,0,7016,0,,,,,411.134,122.478,-3490.469,191.232,9145.441,31.459,9333.907,68.809,6900.752,24.851,9519.484,31.712,5371.488,3.917,8263.903,4.62,,,,,32393.623,0.305,40584.786,12.608,6301.152,112.165,263.676,219.786,11664.957,72.761,11311.764,136.618,16415.643,39.544,21297.79,53.598,8177.926,22.283,11199.016,33.059,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 onder 1 kap,voor 1930,F,25.56640412,0.149048915,19.78108796,0.181193364,21.6981158,0.166439096,18.13792124,0.164693231,41.29149809,0,15.94703228,0.151034408,15.57569837,0,9.168969564,0.166507561,0,0.007766557,10.6,0,9.9,0,0,0.01296,1192.794,32.122,6066.752,38.686,6619.391,31.871,16590.72,12.815,1192.794,32.122,6066.752,38.686,4205,0,7016,0,7152.344,29.998,10639.391,40.379,8852.044,34.093,10864.615,65.732,7152.344,29.998,10639.391,40.379,3892.217,29.718,4897.252,38.413,-464.603,34.058,-849.32,49.794,20467.5,0,33180.5,0,21388.5,0,27985.5,0,20467.5,0,33180.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,2769.635,63.842,4826.255,75.315,11481.57608,134.8738458,21331.24946,314.3659756,11481.57608,134.8738458,21331.24946,314.3659756,11481.57608,134.8738458,21331.24946,314.3659756,9572.418289,105.0801025,19189.51895,274.0796142,9572.418289,105.0801025,19189.51895,274.0796142,4279.652342,35.51743409,11734.88432,183.8722909,4279.652342,35.51743409,11734.88432,183.8722909
2 onder 1 kap,1930 - 1945,F,29.09236604,0.145420255,23.03318876,0.172498273,23.4097478,0.16390588,20.39727548,0.167911099,44.77442715,0,15.98126492,0.176811586,15.52397778,0,9.168969564,0.166507561,0,0.007766557,10.6,0,9.9,0,0,0.01296,488.977,32.923,3369.718,42.704,6619.391,31.871,16590.72,12.815,488.977,32.923,3369.718,42.704,4205,0,7016,0,5366.489,33.164,9037.736,43.643,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1898.667,33.432,2484.3,43.221,2136.898,8.388,2814.179,20.757,20467.5,0,33180.5,0,21388.5,0,27985.5,0,20467.5,0,33180.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,2769.635,63.842,4826.255,75.315,11481.57608,134.8738458,21331.24946,314.3659756,11481.57608,134.8738458,21331.24946,314.3659756,11481.57608,134.8738458,21331.24946,314.3659756,9572.418289,105.0801025,19189.51895,274.0796142,9572.418289,105.0801025,19189.51895,274.0796142,4279.652342,35.51743409,11734.88432,183.8722909,4279.652342,35.51743409,11734.88432,183.8722909
2 onder 1 kap,1946 - 1964,E,30.32474108,0.111187615,21.39002204,0.157949401,26.01142844,0.119711542,24.67635548,0.118581865,29.05343715,0,16.11819548,0.133986553,20.68117869,0,11.01753212,0.158462891,0,0.009481846,10.6,0,9.9,0,0,0.01296,488.977,32.923,3369.718,42.704,6619.391,31.871,16590.72,12.815,488.977,32.923,3369.718,42.704,1903.474,4.373,2828.831,5.094,2757.018,21.978,3567.734,27.21,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,2757.018,21.978,3567.734,27.21,514.753,23.708,628.532,36.23,20054.5,0,27982.5,0,21388.5,0,27985.5,0,20467.5,0,33180.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,2769.635,63.842,4826.255,75.315,17547.30894,49.78178606,35634.73682,146.1262495,14857.39974,104.1845398,32344.96631,214.2412771,14857.39974,104.1845398,32344.96631,214.2412771,17547.30894,49.78178606,35634.73682,146.1262495,17547.30894,49.78178606,35634.73682,146.1262495,7036.790837,49.78178606,20729.96664,146.1262495,7036.790837,49.78178606,20729.96664,146.1262495
2 onder 1 kap,1965 - 1974,D,38.67875509,0.100541264,25.29379285,0.174757627,17.04372661,0.220663597,21.93899413,0.184753558,25.08839701,0.142784341,19.81657045,0.153978415,29.26849143,0,8.382868693,0.201493319,0,0.010574889,7.5,0,9.77,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,1358.135,17.72,972.372,35.687,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,15261.5,0,20666.5,0,21388.5,0,27985.5,0,20467.5,0,33180.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,5646.109,14.62,7245.314,29.627,17979.45766,34.16388072,44555.02025,67.05433047,19888.82541,56.9476218,46464.388,89.83807155,19888.82541,56.9476218,46464.388,89.83807155,19888.82541,56.9476218,46464.388,89.83807155,17979.45766,34.16388072,44555.02025,67.05433047,17979.45766,34.16388072,44555.02025,67.05433047,10297.41335,30.86952805,31789.9323,64.51570144
2 onder 1 kap,1975 - 1991,C,32.03762293,0.101191684,25.29379285,0.174757627,32.75650837,0.045632109,10.02603541,0.257566383,23.27406709,0.144256345,22.55518165,0.131008313,34.88137983,0,15.12669877,0.162365412,0,0.007232955,7.5,0,9.77,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,,,,,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,4549.782,16.42,6139.053,29.435,21388.5,0,27985.5,0,20467.5,0,33180.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,4549.782,16.42,6139.053,29.435,20436.03733,52.49874438,36471.08632,171.0844266,20436.03733,52.49874438,36471.08632,171.0844266,20436.03733,52.49874438,36471.08632,171.0844266,20436.03733,52.49874438,36471.08632,171.0844266,20436.03733,52.49874438,36471.08632,171.0844266,20436.03733,52.49874438,36471.08632,171.0844266,14538.12028,42.99113195,29142.86118,148.433421
2 onder 1 kap,1992 - 1995,B,23.56423033,0.105299601,25.29379285,0.174757627,32.75650837,0.045632109,10.02603541,0.257566383,23.27406709,0.144256345,11.17201465,0.174107207,12.12984683,0.152044955,11.61703897,0.158462891,0,0,8.15,0,9.68,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,,,,,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,,,,,21388.5,0,27985.5,0,20467.5,0,33180.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,5646.109,14.62,7245.314,29.627,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266
2 onder 1 kap,1996 - 1999,B,23.59846297,0.104683413,25.29379285,0.174757627,32.75650837,0.045632109,10.02603541,0.257566383,23.27406709,0.144256345,17.29965721,0.123237504,11.16037846,0.144838573,21.51027193,0.086711277,0,0,8.15,0,9.68,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,,,,,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,,,,,21388.5,0,27985.5,0,20467.5,0,33180.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,4190.436,27.7,4114.212,55.559,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266
2 onder 1 kap,2000 - 2005,A,28.35679993,0.072196638,25.29379285,0.174757627,32.75650837,0.045632109,10.02603541,0.257566383,23.27406709,0.144256345,17.29965721,0.123237504,14.39193968,0.108806666,11.34317785,0.123340202,0,0,8.15,0,9.68,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,,,,,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,,,,,21388.5,0,27985.5,0,20467.5,0,33180.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,4190.436,27.7,4114.212,55.559,,,,,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266,14223.53468,52.49874438,30258.58367,171.0844266
2 onder 1 kap,2006 - 2010,A,26.43977209,0.066240158,25.29379285,0.174757627,32.75650837,0.045632109,10.02603541,0.257566383,23.27406709,0.144256345,17.29965721,0.123237504,13.09931519,0.090483714,13.67099737,0.099343121,0,0,8.15,0,9.68,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,,,,,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,,,,,21388.5,0,27985.5,0,20467.5,0,33180.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,4190.436,27.7,4114.212,55.559,,,,,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266
2 onder 1 kap,2011 - 2014,A,22.29762265,0.058332419,25.29379285,0.174757627,32.75650837,0.045632109,10.02603541,0.257566383,23.27406709,0.144256345,17.29965721,0.123237504,13.09931519,0.090483714,13.32867097,0.080960194,0,0,8.15,0,9.68,0,0,0.01296,,,,,7206.861,29.478,15926.905,15.519,870.975,32.194,3754.557,41.969,1382.559,10.706,1914.44,19.079,,,,,8852.044,34.093,10864.615,65.732,5366.489,33.164,9037.736,43.643,1315.889,47.497,1598.172,64.625,1358.135,17.72,972.372,35.687,,,,,21388.5,0,27985.5,0,20467.5,0,33180.5,0,20054.5,0,27982.5,0,15261.5,0,20666.5,0,4190.436,27.7,4114.212,55.559,,,,,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266,15339.77046,52.49874438,32116.98548,171.0844266
