type_str,bouwjaar_str,Default_label,Vrv_N_asl,Vrv_N_opp,Vrv_G_asl,Vrv_G_opp,Vrv_F_asl,Vrv_F_opp,Vrv_E_asl,Vrv_E_opp,Vrv_D_asl,Vrv_D_opp,Vrv_C_asl,Vrv_C_opp,Vrv_B_asl,Vrv_B_opp,Vrv_A_asl,Vrv_A_opp,Vvent_asl,Vvent_opp,Vww_asl,Vww_opp,Ve_asl,Ve_opp,Vk_asl,Vk_opp,Ki_SND_min_asl,Ki_SND_min_opp,Ki_SND_max_asl,Ki_SND_max_opp,Ki_SGD_min_asl,Ki_SGD_min_opp,Ki_SGD_max_asl,Ki_SGD_max_opp,Ki_SFD_min_asl,Ki_SFD_min_opp,Ki_SFD_max_asl,Ki_SFD_max_opp,Ki_SED_min_asl,Ki_SED_min_opp,Ki_SED_max_asl,Ki_SED_max_opp,Ki_SNC_min_asl,Ki_SNC_min_opp,Ki_SNC_max_asl,Ki_SNC_max_opp,Ki_SGC_min_asl,Ki_SGC_min_opp,Ki_SGC_max_asl,Ki_SGC_max_opp,Ki_SFC_min_asl,Ki_SFC_min_opp,Ki_SFC_max_asl,Ki_SFC_max_opp,Ki_SEC_min_asl,Ki_SEC_min_opp,Ki_SEC_max_asl,Ki_SEC_max_opp,Ki_SDC_min_asl,Ki_SDC_min_opp,Ki_SDC_max_asl,Ki_SDC_max_opp,Ki_SNB_min_asl,Ki_SNB_min_opp,Ki_SNB_max_asl,Ki_SNB_max_opp,Ki_SGB_min_asl,Ki_SGB_min_opp,Ki_SGB_max_asl,Ki_SGB_max_opp,Ki_SFB_min_asl,Ki_SFB_min_opp,Ki_SFB_max_asl,Ki_SFB_max_opp,Ki_SEB_min_asl,Ki_SEB_min_opp,Ki_SEB_max_asl,Ki_SEB_max_opp,Ki_SDB_min_asl,Ki_SDB_min_opp,Ki_SDB_max_asl,Ki_SDB_max_opp,Ki_SCB_min_asl,Ki_SCB_min_opp,Ki_SCB_max_asl,Ki_SCB_max_opp,Ki_SNA_min_asl,Ki_SNA_min_opp,Ki_SNA_max_asl,Ki_SNA_max_opp,Ki_SGA_min_asl,Ki_SGA_min_opp,Ki_SGA_max_asl,Ki_SGA_max_opp,Ki_SFA_min_asl,Ki_SFA_min_opp,Ki_SFA_max_asl,Ki_SFA_max_opp,Ki_SEA_min_asl,Ki_SEA_min_opp,Ki_SEA_max_asl,Ki_SEA_max_opp,Ki_SDA_min_asl,Ki_SDA_min_opp,Ki_SDA_max_asl,Ki_SDA_max_opp,Ki_SCA_min_asl,Ki_SCA_min_opp,Ki_SCA_max_asl,Ki_SCA_max_opp,Ki_SBA_min_asl,Ki_SBA_min_opp,Ki_SBA_max_asl,Ki_SBA_max_opp
vrijstaand,voor 1930,F,38.34044263111,0.15770977248,31.76777575111,0.17913940512,29.23456039111,0.20450579136,29.09762983111,0.19694037792,26.29055335111,0.18602016576,26.15362279111,0.16397434560,25.73366752280,0.13792179916,27.45446311111,0.12981017088,0.00000000000,0.00662127700,8.50000000000,0.00000000000,9.70000000000,0.00000000000,0.00000000000,0.01296000000,2528.16400000000,24.48600000000,2311.21900000000,47.14400000000,16845.30100000000,16.17000000000,18566.19200000000,40.28300000000,2528.16400000000,24.48600000000,2311.21900000000,47.14400000000,4205.00000000000,0.00000000000,7016.00000000000,0.00000000000,8776.76700000000,28.23400000000,7795.87800000000,59.26200000000,11425.01800000000,65.79900000000,13910.79400000000,93.59400000000,8776.76700000000,28.23400000000,7795.87800000000,59.26200000000,4451.38100000000,31.24300000000,7063.83700000000,41.39000000000,5138.84100000000,2.93000000000,7785.71500000000,2.72700000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,32393.62300000000,0.30500000000,40584.78600000000,12.60800000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,13735.34200000000,36.26100000000,16872.45500000000,58.52500000000,16415.64300000000,39.54400000000,21297.79000000000,53.59800000000,8177.92600000000,22.28300000000,11199.01600000000,33.05900000000,21203.08799000000,101.37117250000,45139.91990000000,241.62127420000,21203.08799000000,101.37117250000,45139.91990000000,241.62127420000,21203.08799000000,101.37117250000,45139.91990000000,241.62127420000,18978.98332000000,59.51556049000,40286.87970000000,211.09260920000,18978.98332000000,59.51556049000,40286.87970000000,211.09260920000,6913.66804400000,27.22185258000,26758.10966000000,148.15935890000,6913.66804400000,27.22185258000,26758.10966000000,148.15935890000
vrijstaand,1930 - 1945,F,42.41412679111,0.14863812288,34.36945639111,0.17879707872,31.39121671111,0.19505758272,26.25632071111,0.22138248288,28.72107079111,0.17879707872,33.95866471111,0.12700309440,31.06111899243,0.10801329968,29.74804999111,0.13121370912,0.00000000000,0.00662127700,8.50000000000,0.00000000000,9.70000000000,0.00000000000,0.00000000000,0.01296000000,2528.16400000000,24.48600000000,2311.21900000000,47.14400000000,11617.07600000000,37.53000000000,12608.00200000000,67.26700000000,2528.16400000000,24.48600000000,2311.21900000000,47.14400000000,4205.00000000000,0.00000000000,7016.00000000000,0.00000000000,6897.52300000000,31.29900000000,6358.18200000000,64.96200000000,411.13400000000,122.47800000000,-3490.46900000000,191.23200000000,6897.52300000000,31.29900000000,6358.18200000000,64.96200000000,4124.36800000000,28.40500000000,7125.72700000000,32.79500000000,5371.48800000000,3.91700000000,8263.90300000000,4.62000000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,32393.62300000000,0.30500000000,40584.78600000000,12.60800000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,13735.34200000000,36.26100000000,16872.45500000000,58.52500000000,16415.64300000000,39.54400000000,21297.79000000000,53.59800000000,8177.92600000000,22.28300000000,11199.01600000000,33.05900000000,21203.08799000000,101.37117250000,45139.91990000000,241.62127420000,21203.08799000000,101.37117250000,45139.91990000000,241.62127420000,21203.08799000000,101.37117250000,45139.91990000000,241.62127420000,18978.98332000000,59.51556049000,40286.87970000000,211.09260920000,18978.98332000000,59.51556049000,40286.87970000000,211.09260920000,6913.66804400000,27.22185258000,26758.10966000000,148.15935890000,6913.66804400000,27.22185258000,26758.10966000000,148.15935890000
vrijstaand,1946 - 1964,F,39.74398087111,0.16126996704,30.26153959111,0.17756470368,33.37670983111,0.18215187744,28.51567495111,0.21131808672,25.67436583111,0.18995691936,24.98971303111,0.17205324864,16.63649893137,0.18842354672,31.69931047111,0.11604864960,0.00000000000,0.00917618400,8.50000000000,0.00000000000,9.70000000000,0.00000000000,0.00000000000,0.01296000000,413.29000000000,34.53600000000,716.86600000000,49.66100000000,11617.07600000000,37.53000000000,12608.00200000000,67.26700000000,413.29000000000,34.53600000000,716.86600000000,49.66100000000,-427.04900000000,21.58900000000,1648.44700000000,18.48000000000,6897.52300000000,31.29900000000,6358.18200000000,64.96200000000,411.13400000000,122.47800000000,-3490.46900000000,191.23200000000,6897.52300000000,31.29900000000,6358.18200000000,64.96200000000,4124.36800000000,28.40500000000,7125.72700000000,32.79500000000,5371.48800000000,3.91700000000,8263.90300000000,4.62000000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,32393.62300000000,0.30500000000,40584.78600000000,12.60800000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,13735.34200000000,36.26100000000,16872.45500000000,58.52500000000,16415.64300000000,39.54400000000,21297.79000000000,53.59800000000,8177.92600000000,22.28300000000,11199.01600000000,33.05900000000,10994.30984000000,179.90023510000,20631.97423000000,430.14393320000,10994.30984000000,179.90023510000,20631.97423000000,430.14393320000,10994.30984000000,179.90023510000,20631.97423000000,430.14393320000,10994.30984000000,179.90023510000,20631.97423000000,430.14393320000,12884.58481000000,120.22761510000,24679.93401000000,341.58248170000,5179.74658000000,81.91352789000,12933.83136000000,296.25812700000,5179.74658000000,81.91352789000,12933.83136000000,296.25812700000
vrijstaand,1965 - 1974,D,31.84589731556,0.19242166944,16.64660515556,0.26930817888,33.42059875556,0.18044024544,35.71418563556,0.17626386336,26.95062979556,0.20495081568,21.40494211556,0.19940512800,16.58297761818,0.17761287034,18.49516771556,0.18328155456,0.00000000000,0.00975017900,9.20000000000,0.00000000000,9.56000000000,0.00000000000,0.00000000000,0.01296000000,,,,,12025.37600000000,36.46200000000,13449.37100000000,65.06500000000,2616.85600000000,28.50500000000,2653.22800000000,49.86500000000,4205.00000000000,0.00000000000,7016.00000000000,0.00000000000,4269.82500000000,10.56300000000,7226.86500000000,13.65200000000,411.13400000000,122.47800000000,-3490.46900000000,191.23200000000,9145.44100000000,31.45900000000,9333.90700000000,68.80900000000,13069.77300000000,22.92400000000,17448.50400000000,30.05600000000,3479.47000000000,13.09700000000,4961.73000000000,22.83900000000,21217.98900000000,28.44700000000,25852.41200000000,49.31500000000,32393.62300000000,0.30500000000,40584.78600000000,12.60800000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,11664.95700000000,72.76100000000,11311.76400000000,136.61800000000,21217.98900000000,28.44700000000,25852.41200000000,49.31500000000,4853.32700000000,42.79200000000,3955.08600000000,76.29800000000,21527.61674000000,92.85088161000,26511.24520000000,344.74524530000,21527.61674000000,92.85088161000,26511.24520000000,344.74524530000,21527.61674000000,92.85088161000,26511.24520000000,344.74524530000,21527.61674000000,92.85088161000,26511.24520000000,344.74524530000,21527.61674000000,92.85088161000,26511.24520000000,344.74524530000,11673.04938000000,53.24521186000,17888.50671000000,254.71797000000,11673.04938000000,53.24521186000,17888.50671000000,254.71797000000
vrijstaand,1975 - 1991,C,32.22446332444,0.15223255008,16.64660515556,0.26930817888,35.95582108444,0.15517655712,20.37996988444,0.23261078880,27.84268540444,0.18458239488,24.17979292444,0.18133029408,11.88044640434,0.17733247816,19.90071292444,0.15538195296,0.00000000000,0.00888591400,9.70000000000,0.00000000000,9.46000000000,0.00000000000,0.00000000000,0.01296000000,,,,,12025.37600000000,36.46200000000,13449.37100000000,65.06500000000,2616.85600000000,28.50500000000,2653.22800000000,49.86500000000,4205.00000000000,0.00000000000,7016.00000000000,0.00000000000,,,,,411.13400000000,122.47800000000,-3490.46900000000,191.23200000000,9145.44100000000,31.45900000000,9333.90700000000,68.80900000000,12890.35700000000,19.76200000000,13593.14800000000,38.19800000000,4269.82500000000,10.56300000000,7226.86500000000,13.65200000000,7114.10200000000,23.43300000000,11145.90800000000,29.93700000000,32393.62300000000,0.30500000000,40584.78600000000,12.60800000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,11664.95700000000,72.76100000000,11311.76400000000,136.61800000000,19308.27900000000,41.43900000000,23583.56900000000,64.24900000000,7114.10200000000,23.43300000000,11145.90800000000,29.93700000000,28247.74527000000,49.21368334000,51158.61900000000,184.69736350000,28247.74527000000,49.21368334000,51158.61900000000,184.69736350000,28247.74527000000,49.21368334000,51158.61900000000,184.69736350000,28247.74527000000,49.21368334000,51158.61900000000,184.69736350000,28247.74527000000,49.21368334000,51158.61900000000,184.69736350000,28247.74527000000,49.21368334000,51158.61900000000,184.69736350000,20733.30708000000,39.86522284000,41702.13545000000,159.51643130000
vrijstaand,1992 - 1995,B,30.56436956444,0.12043042752,16.64660515556,0.26930817888,35.95582108444,0.15517655712,20.37996988444,0.23261078880,27.84268540444,0.18458239488,19.78108796444,0.15305413344,13.54739441784,0.16427866432,19.16490044444,0.13528739328,0.00000000000,0.00000000000,10.60000000000,0.00000000000,9.28000000000,0.00000000000,0.00000000000,0.01296000000,,,,,12025.37600000000,36.46200000000,13449.37100000000,65.06500000000,2616.85600000000,28.50500000000,2653.22800000000,49.86500000000,4205.00000000000,0.00000000000,7016.00000000000,0.00000000000,,,,,411.13400000000,122.47800000000,-3490.46900000000,191.23200000000,9145.44100000000,31.45900000000,9333.90700000000,68.80900000000,12890.35700000000,19.76200000000,13593.14800000000,38.19800000000,4269.82500000000,10.56300000000,7226.86500000000,13.65200000000,,,,,32393.62300000000,0.30500000000,40584.78600000000,12.60800000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,11664.95700000000,72.76100000000,11311.76400000000,136.61800000000,19308.27900000000,41.43900000000,23583.56900000000,64.24900000000,3936.16200000000,44.03500000000,6132.40900000000,61.13600000000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000
vrijstaand,1996 - 1999,B,29.09236604444,0.10844900352,16.64660515556,0.26930817888,35.95582108444,0.15517655712,20.37996988444,0.23261078880,27.84268540444,0.18458239488,15.63893852444,0.16589137344,11.21079289607,0.15359260670,18.10368860444,0.13138487232,0.00000000000,0.00000000000,10.60000000000,0.00000000000,9.28000000000,0.00000000000,0.00000000000,0.01296000000,,,,,12025.37600000000,36.46200000000,13449.37100000000,65.06500000000,2616.85600000000,28.50500000000,2653.22800000000,49.86500000000,4205.00000000000,0.00000000000,7016.00000000000,0.00000000000,,,,,411.13400000000,122.47800000000,-3490.46900000000,191.23200000000,9145.44100000000,31.45900000000,9333.90700000000,68.80900000000,6900.75200000000,24.85100000000,9519.48400000000,31.71200000000,5371.48800000000,3.91700000000,8263.90300000000,4.62000000000,,,,,32393.62300000000,0.30500000000,40584.78600000000,12.60800000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,11664.95700000000,72.76100000000,11311.76400000000,136.61800000000,16415.64300000000,39.54400000000,21297.79000000000,53.59800000000,8177.92600000000,22.28300000000,11199.01600000000,33.05900000000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000
vrijstaand,2000 - 2005,B,31.04362652444,0.09793958304,16.64660515556,0.26930817888,35.95582108444,0.15517655712,20.37996988444,0.23261078880,27.84268540444,0.18458239488,15.63893852444,0.16589137344,12.33236162652,0.14951134271,18.03522332444,0.13018672992,0.00000000000,0.00000000000,10.60000000000,0.00000000000,9.28000000000,0.00000000000,0.00000000000,0.01296000000,,,,,12025.37600000000,36.46200000000,13449.37100000000,65.06500000000,2616.85600000000,28.50500000000,2653.22800000000,49.86500000000,4205.00000000000,0.00000000000,7016.00000000000,0.00000000000,,,,,411.13400000000,122.47800000000,-3490.46900000000,191.23200000000,9145.44100000000,31.45900000000,9333.90700000000,68.80900000000,6900.75200000000,24.85100000000,9519.48400000000,31.71200000000,5371.48800000000,3.91700000000,8263.90300000000,4.62000000000,,,,,32393.62300000000,0.30500000000,40584.78600000000,12.60800000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,11664.95700000000,72.76100000000,11311.76400000000,136.61800000000,16415.64300000000,39.54400000000,21297.79000000000,53.59800000000,8177.92600000000,22.28300000000,11199.01600000000,33.05900000000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000,22035.24262000000,49.21368334000,44946.11635000000,184.69736350000
vrijstaand,2006 - 2010,A,35.18577596444,0.06884183904,16.64660515556,0.26930817888,35.95582108444,0.15517655712,20.37996988444,0.23261078880,27.84268540444,0.18458239488,15.63893852444,0.16589137344,12.33236162652,0.14951134271,17.65866428444,0.12197089632,0.00000000000,0.00000000000,10.60000000000,0.00000000000,9.28000000000,0.00000000000,0.00000000000,0.01296000000,,,,,12025.37600000000,36.46200000000,13449.37100000000,65.06500000000,2616.85600000000,28.50500000000,2653.22800000000,49.86500000000,4205.00000000000,0.00000000000,7016.00000000000,0.00000000000,,,,,411.13400000000,122.47800000000,-3490.46900000000,191.23200000000,9145.44100000000,31.45900000000,9333.90700000000,68.80900000000,6900.75200000000,24.85100000000,9519.48400000000,31.71200000000,5371.48800000000,3.91700000000,8263.90300000000,4.62000000000,,,,,32393.62300000000,0.30500000000,40584.78600000000,12.60800000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,11664.95700000000,72.76100000000,11311.76400000000,136.61800000000,16415.64300000000,39.54400000000,21297.79000000000,53.59800000000,8177.92600000000,22.28300000000,11199.01600000000,33.05900000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
vrijstaand,2011 - 2014,A,24.98444924444,0.08893639872,16.64660515556,0.26930817888,35.95582108444,0.15517655712,20.37996988444,0.23261078880,27.84268540444,0.18458239488,15.63893852444,0.16589137344,12.33236162652,0.14951134271,10.70943836444,0.13569818496,0.00000000000,0.00000000000,10.60000000000,0.00000000000,9.28000000000,0.00000000000,0.00000000000,0.01296000000,,,,,12025.37600000000,36.46200000000,13449.37100000000,65.06500000000,2616.85600000000,28.50500000000,2653.22800000000,49.86500000000,4205.00000000000,0.00000000000,7016.00000000000,0.00000000000,,,,,411.13400000000,122.47800000000,-3490.46900000000,191.23200000000,9145.44100000000,31.45900000000,9333.90700000000,68.80900000000,6900.75200000000,24.85100000000,9519.48400000000,31.71200000000,5371.48800000000,3.91700000000,8263.90300000000,4.62000000000,,,,,32393.62300000000,0.30500000000,40584.78600000000,12.60800000000,6301.15200000000,112.16500000000,263.67600000000,219.78600000000,11664.95700000000,72.76100000000,11311.76400000000,136.61800000000,16415.64300000000,39.54400000000,21297.79000000000,53.59800000000,8177.92600000000,22.28300000000,11199.01600000000,33.05900000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
