type_str,bouwjaar_str,Default_label,Vrv_N_asl,Vrv_N_opp,Vrv_G_asl,Vrv_G_opp,Vrv_F_asl,Vrv_F_opp,Vrv_E_asl,Vrv_E_opp,Vrv_D_asl,Vrv_D_opp,Vrv_C_asl,Vrv_C_opp,Vrv_B_asl,Vrv_B_opp,Vrv_A_asl,Vrv_A_opp,Vvent_asl,Vvent_opp,Vww_asl,Vww_opp,Ve_asl,Ve_opp,Vk_asl,Vk_opp,Ki_SGB_min_asl,Ki_SGB_min_opp,Ki_SGB_max_asl,Ki_SGB_max_opp,Ki_SFB_min_asl,Ki_SFB_min_opp,Ki_SFB_max_asl,Ki_SFB_max_opp,Ki_SEB_min_asl,Ki_SEB_min_opp,Ki_SEB_max_asl,Ki_SEB_max_opp,Ki_SDB_min_asl,Ki_SDB_min_opp,Ki_SDB_max_asl,Ki_SDB_max_opp,Ki_SCB_min_asl,Ki_SCB_min_opp,Ki_SCB_max_asl,Ki_SCB_max_opp,Ki_SGA_min_asl,Ki_SGA_min_opp,Ki_SGA_max_asl,Ki_SGA_max_opp,Ki_SFA_min_asl,Ki_SFA_min_opp,Ki_SFA_max_asl,Ki_SFA_max_opp,Ki_SEA_min_asl,Ki_SEA_min_opp,Ki_SEA_max_asl,Ki_SEA_max_opp,Ki_SDA_min_asl,Ki_SDA_min_opp,Ki_SDA_max_asl,Ki_SDA_max_opp,Ki_SCA_min_asl,Ki_SCA_min_opp,Ki_SCA_max_asl,Ki_SCA_max_opp,Ki_SBA_min_asl,Ki_SBA_min_opp,Ki_SBA_max_asl,Ki_SBA_max_opp
Logies,1975<=1990,C,0.0000000,0.3340953,0.0000000,0.3340953,0.0000000,0.3340953,0.0000000,0.3340953,0.0000000,0.3340953,0.0000000,0.3340953,0.0000000,0.2272798,0.0000000,0.1590958,0.0000000,0.0000000,0.0000000,0.0374530,0.0000000,0.0890000,0.0000000,0.1558468,0.0000000,114.4737516,0.0000000,163.5982000,0.0000000,114.4738000,0.0000000,163.5982000,0.0000000,114.4738000,0.0000000,163.5982000,0.0000000,114.4738000,0.0000000,163.5982000,0.0000000,114.4738000,0.0000000,163.5982000,0.0000000,140.4741000,0.0000000,198.5258000,0.0000000,140.4741000,0.0000000,198.5258000,0.0000000,140.4741000,0.0000000,198.5258000,0.0000000,140.4741000,0.0000000,198.5258000,0.0000000,140.4741000,0.0000000,198.5258000,0.0000000,118.0295000,0.0000000,161.0000000
Logies,1990<=1995,B,0.0000000,0.3122894,0.0000000,0.3122894,0.0000000,0.3122894,0.0000000,0.3122894,0.0000000,0.3122894,0.0000000,0.3122894,0.0000000,0.2235246,0.0000000,0.1564672,0.0000000,0.0000000,0.0000000,0.0374530,0.0000000,0.0890000,0.0000000,0.1558468,0.0000000,112.0498506,0.0000000,159.9108000,0.0000000,112.0499000,0.0000000,159.9108000,0.0000000,112.0499000,0.0000000,159.9108000,0.0000000,112.0499000,0.0000000,159.9108000,0.0000000,112.0499000,0.0000000,159.9108000,0.0000000,138.3023000,0.0000000,195.3726000,0.0000000,138.3023000,0.0000000,195.3726000,0.0000000,138.3023000,0.0000000,195.3726000,0.0000000,138.3023000,0.0000000,195.3726000,0.0000000,138.3023000,0.0000000,195.3726000,0.0000000,118.0295000,0.0000000,161.0000000
Logies,1995<=2019,B,0.0000000,0.2680860,0.0000000,0.2680860,0.0000000,0.2680860,0.0000000,0.2680860,0.0000000,0.2680860,0.0000000,0.2680860,0.0000000,0.2124110,0.0000000,0.1486877,0.0000000,0.0000000,0.0000000,0.0374530,0.0000000,0.0890000,0.0000000,0.1558468,0.0000000,107.2867264,0.0000000,156.5307000,0.0000000,107.2867000,0.0000000,156.5307000,0.0000000,107.2867000,0.0000000,156.5307000,0.0000000,107.2867000,0.0000000,156.5307000,0.0000000,107.2867000,0.0000000,156.5307000,0.0000000,134.0346000,0.0000000,192.4822000,0.0000000,134.0346000,0.0000000,192.4822000,0.0000000,134.0346000,0.0000000,192.4822000,0.0000000,134.0346000,0.0000000,192.4822000,0.0000000,134.0346000,0.0000000,192.4822000,0.0000000,118.0295000,0.0000000,161.0000000
Logies,onbekend,D,0.0000000,0.4136584,0.0000000,0.4136584,0.0000000,0.4136584,0.0000000,0.4136584,0.0000000,0.4136584,0.0000000,0.4136584,0.0000000,0.2275686,0.0000000,0.1592981,0.0000000,0.0000000,0.0000000,0.0374530,0.0000000,0.0890000,0.0000000,0.1558468,0.0000000,114.1562100,0.0000000,162.0823000,0.0000000,114.1562000,0.0000000,162.0823000,0.0000000,114.1562000,0.0000000,162.0823000,0.0000000,114.1562000,0.0000000,162.0823000,0.0000000,114.1562000,0.0000000,162.0823000,0.0000000,140.1801000,0.0000000,197.2295000,0.0000000,140.1801000,0.0000000,197.2295000,0.0000000,140.1801000,0.0000000,197.2295000,0.0000000,140.1801000,0.0000000,197.2295000,0.0000000,140.1801000,0.0000000,197.2295000,0.0000000,118.0000000,0.0000000,161.0000000
Onderwijs,0<=1920,G,0.0000000,0.5343391,0.0000000,0.5343391,0.0000000,0.5343391,0.0000000,0.5343391,0.0000000,0.5343391,0.0000000,0.5343391,0.0000000,0.1602499,0.0000000,0.1121749,0.0000000,0.0000000,0.0000000,0.0046161,0.0000000,0.1510000,0.0000000,0.0041334,0.0000000,112.0000000,0.0000000,167.0000000,0.0000000,112.0000000,0.0000000,167.0000000,0.0000000,112.0000000,0.0000000,167.0000000,0.0000000,112.0000000,0.0000000,167.0000000,0.0000000,112.0000000,0.0000000,167.0000000,0.0000000,134.0000000,0.0000000,201.0000000,0.0000000,134.0000000,0.0000000,201.0000000,0.0000000,134.0000000,0.0000000,201.0000000,0.0000000,134.0000000,0.0000000,201.0000000,0.0000000,134.0000000,0.0000000,201.0000000,0.0000000,106.0000000,0.0000000,159.0000000
Onderwijs,1920<=1975,E,0.0000000,0.4031801,0.0000000,0.4031801,0.0000000,0.4031801,0.0000000,0.4031801,0.0000000,0.4031801,0.0000000,0.4031801,0.0000000,0.1467749,0.0000000,0.1027424,0.0000000,0.0000000,0.0000000,0.0046161,0.0000000,0.1510000,0.0000000,0.0041334,0.0000000,111.5368643,0.0000000,166.2596000,0.0000000,111.5369000,0.0000000,166.2596000,0.0000000,111.5369000,0.0000000,166.2596000,0.0000000,111.5369000,0.0000000,166.2596000,0.0000000,111.5369000,0.0000000,166.2596000,0.0000000,133.5964000,0.0000000,200.4273000,0.0000000,133.5964000,0.0000000,200.4273000,0.0000000,133.5964000,0.0000000,200.4273000,0.0000000,133.5964000,0.0000000,200.4273000,0.0000000,133.5964000,0.0000000,200.4273000,0.0000000,106.0271000,0.0000000,159.0000000
Onderwijs,1975<=1990,C,0.0000000,0.2157588,0.0000000,0.2157588,0.0000000,0.2157588,0.0000000,0.2157588,0.0000000,0.2157588,0.0000000,0.2157588,0.0000000,0.1330074,0.0000000,0.0931052,0.0000000,0.0000000,0.0000000,0.0046161,0.0000000,0.1510000,0.0000000,0.0041334,0.0000000,99.4756291,0.0000000,160.1053000,0.0000000,99.4756300,0.0000000,160.1053000,0.0000000,99.4756300,0.0000000,160.1053000,0.0000000,99.4756300,0.0000000,160.1053000,0.0000000,99.4756300,0.0000000,160.1053000,0.0000000,122.8472000,0.0000000,195.6670000,0.0000000,122.8472000,0.0000000,195.6670000,0.0000000,122.8472000,0.0000000,195.6670000,0.0000000,122.8472000,0.0000000,195.6670000,0.0000000,122.8472000,0.0000000,195.6670000,0.0000000,106.0000000,0.0000000,159.0000000
Onderwijs,1990<=1995,B,0.0000000,0.2081597,0.0000000,0.2081597,0.0000000,0.2081597,0.0000000,0.2081597,0.0000000,0.2081597,0.0000000,0.2081597,0.0000000,0.1247140,0.0000000,0.0872998,0.0000000,0.0000000,0.0000000,0.0046161,0.0000000,0.1510000,0.0000000,0.0041334,0.0000000,97.4949851,0.0000000,156.4405000,0.0000000,97.4949900,0.0000000,156.4405000,0.0000000,97.4949900,0.0000000,156.4405000,0.0000000,97.4949900,0.0000000,156.4405000,0.0000000,97.4949900,0.0000000,156.4405000,0.0000000,121.0835000,0.0000000,192.8251000,0.0000000,121.0835000,0.0000000,192.8251000,0.0000000,121.0835000,0.0000000,192.8251000,0.0000000,121.0835000,0.0000000,192.8251000,0.0000000,121.0835000,0.0000000,192.8251000,0.0000000,106.0000000,0.0000000,159.0000000
Onderwijs,1995<=2019,B,0.0000000,0.1626863,0.0000000,0.1626863,0.0000000,0.1626863,0.0000000,0.1626863,0.0000000,0.1626863,0.0000000,0.1626863,0.0000000,0.1243060,0.0000000,0.0870142,0.0000000,0.0000000,0.0000000,0.0046161,0.0000000,0.1510000,0.0000000,0.0041334,0.0000000,91.2278727,0.0000000,152.8034000,0.0000000,91.2278700,0.0000000,152.8034000,0.0000000,91.2278700,0.0000000,152.8034000,0.0000000,91.2278700,0.0000000,152.8034000,0.0000000,91.2278700,0.0000000,152.8034000,0.0000000,115.5115000,0.0000000,190.0191000,0.0000000,115.5115000,0.0000000,190.0191000,0.0000000,115.5115000,0.0000000,190.0191000,0.0000000,115.5115000,0.0000000,190.0191000,0.0000000,115.5115000,0.0000000,190.0191000,0.0000000,106.0271000,0.0000000,159.0000000
Onderwijs,onbekend,D,0.0000000,0.2901662,0.0000000,0.2901662,0.0000000,0.2901662,0.0000000,0.2901662,0.0000000,0.2901662,0.0000000,0.2901662,0.0000000,0.1359204,0.0000000,0.0951443,0.0000000,0.0000000,0.0000000,0.0046161,0.0000000,0.1510000,0.0000000,0.0041334,0.0000000,101.6632061,0.0000000,160.1608000,0.0000000,101.6632000,0.0000000,160.1608000,0.0000000,101.6632000,0.0000000,160.1608000,0.0000000,101.6632000,0.0000000,160.1608000,0.0000000,101.6632000,0.0000000,160.1608000,0.0000000,124.8040000,0.0000000,195.7100000,0.0000000,124.8040000,0.0000000,195.7100000,0.0000000,124.8040000,0.0000000,195.7100000,0.0000000,124.8040000,0.0000000,195.7100000,0.0000000,124.8040000,0.0000000,195.7100000,0.0000000,106.0271000,0.0000000,159.0000000
Industrie,0<=1920,G,0.0000000,0.4289813,0.0000000,0.4289813,0.0000000,0.4289813,0.0000000,0.4289813,0.0000000,0.4289813,0.0000000,0.4289813,0.0000000,0.1242619,0.0000000,0.0869833,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.0860000,0.0000000,0.0124003,0.0000000,151.0000000,0.0000000,217.0000000,0.0000000,151.0000000,0.0000000,217.0000000,0.0000000,151.0000000,0.0000000,217.0000000,0.0000000,151.0000000,0.0000000,217.0000000,0.0000000,151.0000000,0.0000000,217.0000000,0.0000000,181.0000000,0.0000000,260.0000000,0.0000000,181.0000000,0.0000000,260.0000000,0.0000000,181.0000000,0.0000000,260.0000000,0.0000000,181.0000000,0.0000000,260.0000000,0.0000000,181.0000000,0.0000000,260.0000000,0.0000000,144.0000000,0.0000000,206.0000000
Industrie,1920<=1975,E,0.0000000,0.3336525,0.0000000,0.3336525,0.0000000,0.3336525,0.0000000,0.3336525,0.0000000,0.3336525,0.0000000,0.3336525,0.0000000,0.1102847,0.0000000,0.0771993,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.0860000,0.0000000,0.0124003,0.0000000,150.3829651,0.0000000,216.0554000,0.0000000,150.3830000,0.0000000,216.0554000,0.0000000,150.3830000,0.0000000,216.0554000,0.0000000,150.3830000,0.0000000,216.0554000,0.0000000,150.3830000,0.0000000,216.0554000,0.0000000,180.4274000,0.0000000,259.2279000,0.0000000,180.4274000,0.0000000,259.2279000,0.0000000,180.4274000,0.0000000,259.2279000,0.0000000,180.4274000,0.0000000,259.2279000,0.0000000,180.4274000,0.0000000,259.2279000,0.0000000,143.9446000,0.0000000,206.0000000
Industrie,1975<=1990,C,0.0000000,0.1731134,0.0000000,0.1731134,0.0000000,0.1731134,0.0000000,0.1731134,0.0000000,0.1731134,0.0000000,0.1731134,0.0000000,0.1037338,0.0000000,0.0726137,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.0860000,0.0000000,0.0124003,0.0000000,139.7776785,0.0000000,208.5387000,0.0000000,139.7777000,0.0000000,208.5387000,0.0000000,139.7777000,0.0000000,208.5387000,0.0000000,139.7777000,0.0000000,208.5387000,0.0000000,139.7777000,0.0000000,208.5387000,0.0000000,170.8837000,0.0000000,253.2282000,0.0000000,170.8837000,0.0000000,253.2282000,0.0000000,170.8837000,0.0000000,253.2282000,0.0000000,170.8837000,0.0000000,253.2282000,0.0000000,170.8837000,0.0000000,253.2282000,0.0000000,143.9446000,0.0000000,206.0000000
Industrie,1990<=1995,B,0.0000000,0.1593160,0.0000000,0.1593160,0.0000000,0.1593160,0.0000000,0.1593160,0.0000000,0.1593160,0.0000000,0.1593160,0.0000000,0.1020199,0.0000000,0.0714139,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.0860000,0.0000000,0.0124003,0.0000000,136.7889158,0.0000000,203.7352000,0.0000000,136.7889000,0.0000000,203.7352000,0.0000000,136.7889000,0.0000000,203.7352000,0.0000000,136.7889000,0.0000000,203.7352000,0.0000000,136.7889000,0.0000000,203.7352000,0.0000000,168.2115000,0.0000000,249.3838000,0.0000000,168.2115000,0.0000000,249.3838000,0.0000000,168.2115000,0.0000000,249.3838000,0.0000000,168.2115000,0.0000000,249.3838000,0.0000000,168.2115000,0.0000000,249.3838000,0.0000000,144.0000000,0.0000000,206.0000000
Industrie,1995<=2019,B,0.0000000,0.1309005,0.0000000,0.1309005,0.0000000,0.1309005,0.0000000,0.1309005,0.0000000,0.1309005,0.0000000,0.1309005,0.0000000,0.0969475,0.0000000,0.0678632,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.0860000,0.0000000,0.0124003,0.0000000,131.1777551,0.0000000,199.3739000,0.0000000,131.1778000,0.0000000,199.3739000,0.0000000,131.1778000,0.0000000,199.3739000,0.0000000,131.1778000,0.0000000,199.3739000,0.0000000,131.1778000,0.0000000,199.3739000,0.0000000,163.1447000,0.0000000,245.8933000,0.0000000,163.1447000,0.0000000,245.8933000,0.0000000,163.1447000,0.0000000,245.8933000,0.0000000,163.1447000,0.0000000,245.8933000,0.0000000,163.1447000,0.0000000,245.8933000,0.0000000,143.9446000,0.0000000,206.0000000
Industrie,onbekend,D,0.0000000,0.2200909,0.0000000,0.2200909,0.0000000,0.2200909,0.0000000,0.2200909,0.0000000,0.2200909,0.0000000,0.2200909,0.0000000,0.1038504,0.0000000,0.0726953,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.0860000,0.0000000,0.0124003,0.0000000,139.7005491,0.0000000,207.0916000,0.0000000,139.7005000,0.0000000,207.0916000,0.0000000,139.7005000,0.0000000,207.0916000,0.0000000,139.7005000,0.0000000,207.0916000,0.0000000,139.7005000,0.0000000,207.0916000,0.0000000,170.8143000,0.0000000,252.0700000,0.0000000,170.8143000,0.0000000,252.0700000,0.0000000,170.8143000,0.0000000,252.0700000,0.0000000,170.8143000,0.0000000,252.0700000,0.0000000,170.8143000,0.0000000,252.0700000,0.0000000,143.9446000,0.0000000,206.0000000
Bijeenkomst,0<=1920,G,0.0000000,0.5790927,0.0000000,0.5790927,0.0000000,0.5790927,0.0000000,0.5790927,0.0000000,0.5790927,0.0000000,0.5790927,0.0000000,0.2179367,0.0000000,0.1525557,0.0000000,0.0000000,0.0000000,0.0334874,0.0000000,0.1290000,0.0000000,0.1760841,0.0000000,155.0000000,0.0000000,221.0000000,0.0000000,155.0000000,0.0000000,221.0000000,0.0000000,155.0000000,0.0000000,221.0000000,0.0000000,155.0000000,0.0000000,221.0000000,0.0000000,155.0000000,0.0000000,221.0000000,0.0000000,185.0000000,0.0000000,265.0000000,0.0000000,185.0000000,0.0000000,265.0000000,0.0000000,185.0000000,0.0000000,265.0000000,0.0000000,185.0000000,0.0000000,265.0000000,0.0000000,185.0000000,0.0000000,265.0000000,0.0000000,147.0000000,0.0000000,210.0000000
Bijeenkomst,1920<=1975,E,0.0000000,0.8325647,0.0000000,0.8325647,0.0000000,0.8325647,0.0000000,0.8325647,0.0000000,0.8325647,0.0000000,0.8325647,0.0000000,0.3600121,0.0000000,0.2520085,0.0000000,0.0000000,0.0000000,0.0334874,0.0000000,0.1290000,0.0000000,0.1760841,0.0000000,154.3406751,0.0000000,219.9962000,0.0000000,154.3407000,0.0000000,219.9962000,0.0000000,154.3407000,0.0000000,219.9962000,0.0000000,154.3407000,0.0000000,219.9962000,0.0000000,154.3407000,0.0000000,219.9962000,0.0000000,184.4235000,0.0000000,264.1576000,0.0000000,184.4235000,0.0000000,264.1576000,0.0000000,184.4235000,0.0000000,264.1576000,0.0000000,184.4235000,0.0000000,264.1576000,0.0000000,184.4235000,0.0000000,264.1576000,0.0000000,147.0000000,0.0000000,210.0000000
Bijeenkomst,1975<=1990,C,0.0000000,0.6301068,0.0000000,0.6301068,0.0000000,0.6301068,0.0000000,0.6301068,0.0000000,0.6301068,0.0000000,0.6301068,0.0000000,0.4282944,0.0000000,0.2998061,0.0000000,0.0000000,0.0000000,0.0334874,0.0000000,0.1290000,0.0000000,0.1760841,0.0000000,141.8867569,0.0000000,212.1111000,0.0000000,141.8868000,0.0000000,212.1111000,0.0000000,141.8868000,0.0000000,212.1111000,0.0000000,141.8868000,0.0000000,212.1111000,0.0000000,141.8868000,0.0000000,212.1111000,0.0000000,173.5344000,0.0000000,257.5405000,0.0000000,173.5344000,0.0000000,257.5405000,0.0000000,173.5344000,0.0000000,257.5405000,0.0000000,173.5344000,0.0000000,257.5405000,0.0000000,173.5344000,0.0000000,257.5405000,0.0000000,147.0000000,0.0000000,210.0000000
Bijeenkomst,1990<=1995,B,0.0000000,0.6394413,0.0000000,0.6394413,0.0000000,0.6394413,0.0000000,0.6394413,0.0000000,0.6394413,0.0000000,0.6394413,0.0000000,0.4232337,0.0000000,0.2962636,0.0000000,0.0000000,0.0000000,0.0334874,0.0000000,0.1290000,0.0000000,0.1760841,0.0000000,138.8099064,0.0000000,207.1211000,0.0000000,138.8099000,0.0000000,207.1211000,0.0000000,138.8099000,0.0000000,207.1211000,0.0000000,138.8099000,0.0000000,207.1211000,0.0000000,138.8099000,0.0000000,207.1211000,0.0000000,170.8313000,0.0000000,253.3652000,0.0000000,170.8313000,0.0000000,253.3652000,0.0000000,170.8313000,0.0000000,253.3652000,0.0000000,170.8313000,0.0000000,253.3652000,0.0000000,170.8313000,0.0000000,253.3652000,0.0000000,146.9619000,0.0000000,210.0000000
Bijeenkomst,1995<=2019,B,0.0000000,0.4499881,0.0000000,0.4499881,0.0000000,0.4499881,0.0000000,0.4499881,0.0000000,0.4499881,0.0000000,0.4499881,0.0000000,0.3585918,0.0000000,0.2510142,0.0000000,0.0000000,0.0000000,0.0334874,0.0000000,0.1290000,0.0000000,0.1760841,0.0000000,132.2459590,0.0000000,202.4948000,0.0000000,132.2460000,0.0000000,202.4948000,0.0000000,132.2460000,0.0000000,202.4948000,0.0000000,132.2460000,0.0000000,202.4948000,0.0000000,132.2460000,0.0000000,202.4948000,0.0000000,165.1049000,0.0000000,249.4829000,0.0000000,165.1049000,0.0000000,249.4829000,0.0000000,165.1049000,0.0000000,249.4829000,0.0000000,165.1049000,0.0000000,249.4829000,0.0000000,165.1049000,0.0000000,249.4829000,0.0000000,147.0000000,0.0000000,210.0000000
Bijeenkomst,onbekend,D,0.0000000,0.6529097,0.0000000,0.6529097,0.0000000,0.6529097,0.0000000,0.6529097,0.0000000,0.6529097,0.0000000,0.6529097,0.0000000,0.3453458,0.0000000,0.2417421,0.0000000,0.0000000,0.0000000,0.0334874,0.0000000,0.1290000,0.0000000,0.1760841,0.0000000,145.9013140,0.0000000,213.6678000,0.0000000,145.9013000,0.0000000,213.6678000,0.0000000,145.9013000,0.0000000,213.6678000,0.0000000,145.9013000,0.0000000,213.6678000,0.0000000,145.9013000,0.0000000,213.6678000,0.0000000,177.0317000,0.0000000,258.8469000,0.0000000,177.0317000,0.0000000,258.8469000,0.0000000,177.0317000,0.0000000,258.8469000,0.0000000,177.0317000,0.0000000,258.8469000,0.0000000,177.0317000,0.0000000,258.8469000,0.0000000,146.9619000,0.0000000,210.0000000
Sport,0<=1920,G,0.0000000,0.7484395,0.0000000,0.7484395,0.0000000,0.7484395,0.0000000,0.7484395,0.0000000,0.7484395,0.0000000,0.7484395,0.0000000,0.2968832,0.0000000,0.2078183,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.4540000,0.0000000,0.0868020,0.0000000,181.0000000,0.0000000,281.0000000,0.0000000,181.0000000,0.0000000,281.0000000,0.0000000,181.0000000,0.0000000,281.0000000,0.0000000,181.0000000,0.0000000,281.0000000,0.0000000,181.0000000,0.0000000,281.0000000,0.0000000,217.0000000,0.0000000,337.0000000,0.0000000,217.0000000,0.0000000,337.0000000,0.0000000,217.0000000,0.0000000,337.0000000,0.0000000,217.0000000,0.0000000,337.0000000,0.0000000,217.0000000,0.0000000,337.0000000,0.0000000,172.0000000,0.0000000,267.0000000
Sport,1920<=1975,E,0.0000000,0.5619268,0.0000000,0.5619268,0.0000000,0.5619268,0.0000000,0.5619268,0.0000000,0.5619268,0.0000000,0.5619268,0.0000000,0.2885399,0.0000000,0.2019779,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.4540000,0.0000000,0.0868020,0.0000000,180.0391436,0.0000000,279.4522000,0.0000000,180.0391000,0.0000000,279.4522000,0.0000000,180.0391000,0.0000000,279.4522000,0.0000000,180.0391000,0.0000000,279.4522000,0.0000000,180.0391000,0.0000000,279.4522000,0.0000000,216.1809000,0.0000000,335.7613000,0.0000000,216.1809000,0.0000000,335.7613000,0.0000000,216.1809000,0.0000000,335.7613000,0.0000000,216.1809000,0.0000000,335.7613000,0.0000000,216.1809000,0.0000000,335.7613000,0.0000000,172.0000000,0.0000000,267.0000000
Sport,1975<=1990,C,0.0000000,0.3400033,0.0000000,0.3400033,0.0000000,0.3400033,0.0000000,0.3400033,0.0000000,0.3400033,0.0000000,0.3400033,0.0000000,0.2528091,0.0000000,0.1769664,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.4540000,0.0000000,0.0868020,0.0000000,162.6064637,0.0000000,266.9342000,0.0000000,162.6065000,0.0000000,266.9342000,0.0000000,162.6065000,0.0000000,266.9342000,0.0000000,162.6065000,0.0000000,266.9342000,0.0000000,162.6065000,0.0000000,266.9342000,0.0000000,201.3116000,0.0000000,325.6692000,0.0000000,201.3116000,0.0000000,325.6692000,0.0000000,201.3116000,0.0000000,325.6692000,0.0000000,201.3116000,0.0000000,325.6692000,0.0000000,201.3116000,0.0000000,325.6692000,0.0000000,171.9753000,0.0000000,267.0000000
Sport,1990<=1995,B,0.0000000,0.3360990,0.0000000,0.3360990,0.0000000,0.3360990,0.0000000,0.3360990,0.0000000,0.3360990,0.0000000,0.3360990,0.0000000,0.2361636,0.0000000,0.1653145,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.4540000,0.0000000,0.0868020,0.0000000,158.1295066,0.0000000,259.2516000,0.0000000,158.1295000,0.0000000,259.2516000,0.0000000,158.1295000,0.0000000,259.2516000,0.0000000,158.1295000,0.0000000,259.2516000,0.0000000,158.1295000,0.0000000,259.2516000,0.0000000,197.4953000,0.0000000,319.4755000,0.0000000,197.4953000,0.0000000,319.4755000,0.0000000,197.4953000,0.0000000,319.4755000,0.0000000,197.4953000,0.0000000,319.4755000,0.0000000,197.4953000,0.0000000,319.4755000,0.0000000,171.9753000,0.0000000,267.0000000
Sport,1995<=2019,B,0.0000000,0.2850310,0.0000000,0.2850310,0.0000000,0.2850310,0.0000000,0.2850310,0.0000000,0.2850310,0.0000000,0.2850310,0.0000000,0.2302926,0.0000000,0.1612048,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.4540000,0.0000000,0.0868020,0.0000000,148.9327383,0.0000000,252.1566000,0.0000000,148.9327000,0.0000000,252.1566000,0.0000000,148.9327000,0.0000000,252.1566000,0.0000000,148.9327000,0.0000000,252.1566000,0.0000000,148.9327000,0.0000000,252.1566000,0.0000000,189.6556000,0.0000000,313.7555000,0.0000000,189.6556000,0.0000000,313.7555000,0.0000000,189.6556000,0.0000000,313.7555000,0.0000000,189.6556000,0.0000000,313.7555000,0.0000000,189.6556000,0.0000000,313.7555000,0.0000000,171.9753000,0.0000000,267.0000000
Sport,onbekend,D,0.0000000,0.4026290,0.0000000,0.4026290,0.0000000,0.4026290,0.0000000,0.4026290,0.0000000,0.4026290,0.0000000,0.4026290,0.0000000,0.2542875,0.0000000,0.1780013,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.4540000,0.0000000,0.0868020,0.0000000,162.7120522,0.0000000,265.0474000,0.0000000,162.7121000,0.0000000,265.0474000,0.0000000,162.7121000,0.0000000,265.0474000,0.0000000,162.7121000,0.0000000,265.0474000,0.0000000,162.7121000,0.0000000,265.0474000,0.0000000,201.4016000,0.0000000,324.1481000,0.0000000,201.4016000,0.0000000,324.1481000,0.0000000,201.4016000,0.0000000,324.1481000,0.0000000,201.4016000,0.0000000,324.1481000,0.0000000,201.4016000,0.0000000,324.1481000,0.0000000,171.9753000,0.0000000,267.0000000
Overig,0<=1920,G,0.0000000,0.2351751,0.0000000,0.2351751,0.0000000,0.2351751,0.0000000,0.2351751,0.0000000,0.2351751,0.0000000,0.2351751,0.0000000,0.0674330,0.0000000,0.0472031,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.4540000,0.0000000,0.0868020,0.0000000,125.0000000,0.0000000,186.0000000,0.0000000,125.0000000,0.0000000,186.0000000,0.0000000,125.0000000,0.0000000,186.0000000,0.0000000,125.0000000,0.0000000,186.0000000,0.0000000,125.0000000,0.0000000,186.0000000,0.0000000,150.0000000,0.0000000,224.0000000,0.0000000,150.0000000,0.0000000,224.0000000,0.0000000,150.0000000,0.0000000,224.0000000,0.0000000,150.0000000,0.0000000,224.0000000,0.0000000,150.0000000,0.0000000,224.0000000,0.0000000,119.0000000,0.0000000,177.0000000
Overig,1920<=1975,E,0.0000000,0.1709225,0.0000000,0.1709225,0.0000000,0.1709225,0.0000000,0.1709225,0.0000000,0.1709225,0.0000000,0.1709225,0.0000000,0.0655379,0.0000000,0.0458766,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.4540000,0.0000000,0.0868020,0.0000000,124.4098862,0.0000000,185.0511000,0.0000000,124.4099000,0.0000000,185.0511000,0.0000000,124.4099000,0.0000000,185.0511000,0.0000000,124.4099000,0.0000000,185.0511000,0.0000000,124.4099000,0.0000000,185.0511000,0.0000000,149.5114000,0.0000000,223.2560000,0.0000000,149.5114000,0.0000000,223.2560000,0.0000000,149.5114000,0.0000000,223.2560000,0.0000000,149.5114000,0.0000000,223.2560000,0.0000000,149.5114000,0.0000000,223.2560000,0.0000000,119.0000000,0.0000000,177.0000000
Overig,1975<=1990,C,0.0000000,0.0922172,0.0000000,0.0922172,0.0000000,0.0922172,0.0000000,0.0922172,0.0000000,0.0922172,0.0000000,0.0922172,0.0000000,0.0574222,0.0000000,0.0401955,0.0000000,0.0000000,0.0000000,0.0037768,0.0000000,0.4540000,0.0000000,0.0868020,0.0000000,108.6850875,0.0000000,176.6941000,0.0000000,108.6851000,0.0000000,176.6941000,0.0000000,108.6851000,0.0000000,176.6941000,0.0000000,108.6851000,0.0000000,176.6941000,0.0000000,108.6851000,0.0000000,176.6941000,0.0000000,136.4917000,0.0000000,216.7774000,0.0000000,136.4917000,0.0000000,216.7774000,0.0000000,136.4917000,0.0000000,216.7774000,0.0000000,136.4917000,0.0000000,216.7774000,0.0000000,136.4917000,0.0000000,216.7774000,0.0000000,119.0000000,0.0000000,177.0000000
